PostNum,Candidate,PreNum,Pluses,Minuses,Points,Result,Saeima,Party,District,BallotsForParty
9,"Andris Bērziņš",3,2395,832,32520,"ievēlēts Zemgales apgabalā",8,20,2,30957
10,"Leopolds Ozoliņš",25,2534,985,32506,"ievēlēts Kurzemes apgabalā",8,20,2,30957
11,"Pauls Putniņš",17,2349,877,32429,"",8,20,2,30957
12,"Visvaldis Skujiņš",20,1968,624,32301,"",8,20,2,30957
13,"Arvīds Ulme",7,1974,814,32117,"ievēlēts Rīgas apgabalā",8,20,2,30957
14,"Vilis Krištopans",8,6023,4921,32059,"ievēlēts Latgales apgabalā",8,20,2,30957
15,"Guntis Jānis Eniņš",21,1670,647,31980,"",8,20,2,30957
16,"Māris Niklass",11,1878,925,31910,"",8,20,2,30957
17,"Elmārs Švēde",5,1259,765,31451,"",8,20,2,30957
18,"Māris Raģelis",13,1133,700,31390,"",8,20,2,30957
19,"Arnis Luhse",9,1023,793,31187,"",8,20,2,30957
20,"Pēteris Kalniņš",15,804,577,31184,"ievēlēts Kurzemes apgabalā",8,20,2,30957
21,"Valdis Felsbergs",6,905,715,31147,"",8,20,2,30957
22,"Agris Ozols",16,564,643,30878,"",8,20,2,30957
23,"Jānis Liepa",12,562,660,30859,"",8,20,2,30957
24,"Māris Kreilis",14,562,668,30851,"",8,20,2,30957
25,"Armīns Seņkāns",19,613,782,30788,"",8,20,2,30957
26,"Gints Zeltiņš",10,530,704,30783,"",8,20,2,30957
1,"Ingrīda Ūdre",2,3953,882,18152,"ievēlēta Vidzemes apgabalā",8,20,3,15081
2,"Vilis Krištopans",1,4426,1688,17819,ievēlēts,8,20,3,15081
3,"Staņislavs Šķesters",4,3030,435,17676,ievēlēts,8,20,3,15081
4,"Vilnis-Edvīns Bresis",17,2497,652,16926,"ievēlēts Vidzemes apgabalā",8,20,3,15081
5,"Leopolds Zunda",6,2152,765,16468,"",8,20,3,15081
6,"Skaidrīte Pilāte",7,1598,683,15996,"",8,20,3,15081
7,"Andris Bērziņš",5,1650,776,15955,"ievēlēts Zemgales apgabalā",8,20,3,15081
8,"Indulis Emsis",16,1403,676,15808,"ievēlēts Vidzemes apgabalā",8,20,3,15081
9,"Augusts Brigmanis",3,1359,734,15706,"ievēlēts Zemgales apgabalā",8,20,3,15081
10,"Guntars Melnis",8,1088,702,15467,"",8,20,3,15081
11,"Konstantīns Andžāns",15,1030,661,15450,"",8,20,3,15081
12,"Pēteris Kalniņš",13,827,665,15243,"ievēlēts Kurzemes apgabalā",8,20,3,15081
13,"Māris Kreilis",9,702,723,15060,"",8,20,3,15081
14,"Jeļena Kalve",12,749,770,15060,"",8,20,3,15081
15,"Ilgonis Rudāks",11,697,730,15048,"",8,20,3,15081
16,"Eižens Slava",10,665,743,15003,"",8,20,3,15081
17,"Oļegs Stoļarovs",14,659,852,14888,"",8,20,3,15081
1,"Ingrīda Ūdre",1,4482,743,18293,"ievēlēta Vidzemes apgabalā",8,20,4,14554
2,"Vilnis-Edvīns Bresis",4,3015,451,17118,"ievēlēts Vidzemes apgabalā",8,20,4,14554
3,"Augusts Brigmanis",2,2026,383,16197,"ievēlēts Zemgales apgabalā",8,20,4,14554
4,"Indulis Emsis",13,1883,446,15991,"ievēlēts Vidzemes apgabalā",8,20,4,14554
5,"Leopolds Ozoliņš",11,1433,429,15558,ievēlēts,8,20,4,14554
6,"Pēteris Kalniņš",6,1108,290,15372,ievēlēts,8,20,4,14554
7,"Ārija Jerumane",12,1163,483,15234,"",8,20,4,14554
8,"Andris Maisiņš",9,880,410,15024,"",8,20,4,14554
9,"Aldons Zumbergs",10,749,416,14887,"",8,20,4,14554
10,"Voldemārs Akmentiņš",8,637,365,14826,"",8,20,4,14554
11,"Viesturs Silenieks",5,600,339,14815,"",8,20,4,14554
12,"Askolds Kļaviņš",3,611,358,14807,"",8,20,4,14554
13,"Kārlis Gudermanis",7,594,363,14785,"",8,20,4,14554
14,"Vilis Krištopans",14,2414,3131,13837,"ievēlēts Latgales apgabalā",8,20,4,14554
1,"Ingrīda Ūdre",7,4729,826,21178,"ievēlēta Vidzemes apgabalā",8,20,5,17275
2,"Vilnis-Edvīns Bresis",14,3419,578,20116,"ievēlēts Vidzemes apgabalā",8,20,5,17275
3,"Augusts Brigmanis",1,2507,557,19225,ievēlēts,8,20,5,17275
4,"Andris Bērziņš",3,1804,511,18568,ievēlēts,8,20,5,17275
5,"Dagnija Staķe",8,1317,465,18127,"",8,20,5,17275
6,"Vilis Krištopans",4,3561,2815,18021,"ievēlēts Latgales apgabalā",8,20,5,17275
7,"Dina Kurzemniece",12,1037,516,17796,"",8,20,5,17275
8,"Andrejs Spridzāns",13,917,433,17759,"",8,20,5,17275
9,"Modris Jansons",10,890,419,17746,"",8,20,5,17275
10,"Juris Cielavs",15,844,376,17743,"",8,20,5,17275
11,"Imants Liepa",9,865,431,17709,"",8,20,5,17275
12,"Pēteris Kalniņš",6,739,422,17592,"ievēlēts Kurzemes apgabalā",8,20,5,17275
13,"Margarita Ūlande",2,802,611,17466,"",8,20,5,17275
14,"Rūta Bendere",5,595,469,17401,"",8,20,5,17275
15,"Pauls Dēliņš",11,492,474,17293,"",8,20,5,17275
