PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
19,25,Jānis,Bondars,Male,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,25,21,921,""
20,21,Andris,Rukmanis,Male,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,27,24,920,""
21,17,Miervaldis,Ceimurs,Male,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,23,21,919,""
22,8,Dace,Balode,Female,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,22,22,917,""
23,9,"Jānis Ēriks",Docītis,Male,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,17,19,915,""
24,19,Maruta,Dambekalne,Female,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,23,25,915,""
25,23,Imants,Ramza,Male,7,1,"Tautas kopa Brīvība",2,Vidzeme,917,19,21,915,""
1,2,Gundars,Valdmanis,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,97,18,660,""
2,6,Vaira,Mickeviča,Female,7,1,"Tautas kopa Brīvība",3,Latgale,581,65,24,622,""
3,1,Edgars,Račevskis,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,55,21,615,""
4,4,Jānis,Bondars,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,55,24,612,""
5,3,Leopolds,Ozoliņš,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,45,23,603,""
6,5,Valentīns,Augustāns,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,41,23,599,""
7,7,Zaiga,Graudiņa,Female,7,1,"Tautas kopa Brīvība",3,Latgale,581,37,23,595,""
8,8,Vladimirs,Romanovs,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,34,23,592,""
9,9,Jānis,Rozenbergs,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,26,21,586,""
10,13,Ivars,Vīks,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,25,20,586,""
11,18,"Anna Marija",Circene,Female,7,1,"Tautas kopa Brīvība",3,Latgale,581,25,20,586,""
12,11,Ausma,Žabo,Female,7,1,"Tautas kopa Brīvība",3,Latgale,581,26,22,585,""
13,15,Ju-liņ,Čžou,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,29,25,585,""
14,10,"Reinholds Arnolds",Skride,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,25,23,583,""
15,17,Aldis,Purviņš,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,23,22,582,""
16,14,Andris,Rukmanis,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,22,22,581,""
17,12,Vilhelms,Klincāns,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,20,21,580,""
18,16,Sergejs,Jašniks,Male,7,1,"Tautas kopa Brīvība",3,Latgale,581,23,25,579,""
1,3,Leopolds,Ozoliņš,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,89,20,458,""
2,2,Gundars,Valdmanis,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,98,33,454,""
3,1,Edgars,Račevskis,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,70,18,441,""
4,4,Modris,Kristovskis,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,50,17,422,""
5,5,Laima,Ķēniņa,Female,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,34,12,411,""
6,8,Ainis,Mielavs,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,35,15,409,""
7,14,Miervaldis,Ceimurs,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,36,20,405,""
8,12,Ivars,Vīks,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,34,19,404,""
9,7,Indra,Pāvila,Female,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,29,19,399,""
10,9,Daina,Garoza,Female,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,31,21,399,""
11,6,Inta,Tuza,Female,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,25,17,397,""
12,11,"Reinholds Arnolds",Skride,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,28,20,397,""
13,10,Osvalds,Rukmanis,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,27,22,394,""
14,13,Valdis,Dekovics,Male,7,1,"Tautas kopa Brīvība",4,Kurzeme,389,26,24,391,""
1,3,Gundars,Valdmanis,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,111,12,528,""
2,2,Leopolds,Ozoliņš,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,80,11,498,""
3,1,Edgars,Račevskis,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,54,12,471,""
4,14,Ivars,Vīks,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,46,9,466,""
5,4,Juris,Sladzis,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,38,12,455,""
6,11,"Reinholds Arnolds",Skride,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,24,11,442,""
7,10,Gunārs,Preinbergs,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,26,14,441,""
8,5,Modris,Kristovskis,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,27,18,438,""
9,6,Valda,Popoviča,Female,7,1,"Tautas kopa Brīvība",5,Zemgale,429,26,17,438,""
10,12,Inga,Helviga,Female,7,1,"Tautas kopa Brīvība",5,Zemgale,429,21,13,437,""
11,15,Jānis,Bondars,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,19,12,436,""
12,9,Lauma,Segliņa,Female,7,1,"Tautas kopa Brīvība",5,Zemgale,429,25,19,435,""
13,13,Augusts,Ruplis,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,17,11,435,""
14,7,Ralfs,Sviriņš,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,20,15,434,""
15,8,Aldis,Purviņš,Male,7,1,"Tautas kopa Brīvība",5,Zemgale,429,24,21,432,""
1,1,Aleksandrs,Lielmežs,Male,7,2,"Māras zeme",1,Rīga,299,56,3,352,""
2,12,Juris,Putniņš,Male,7,2,"Māras zeme",1,Rīga,299,22,6,315,""
3,2,Māris,Bumbieris,Male,7,2,"Māras zeme",1,Rīga,299,23,8,314,""
4,26,Laimonis,Pučka,Male,7,2,"Māras zeme",1,Rīga,299,19,5,313,""
5,14,Jevgenija,Kurpniece,Female,7,2,"Māras zeme",1,Rīga,299,19,6,312,""
6,4,Andris,Sproģis,Male,7,2,"Māras zeme",1,Rīga,299,18,6,311,""
7,13,Sniedze,Sproģe,Female,7,2,"Māras zeme",1,Rīga,299,16,4,311,""
8,11,Jānis,Pelsis,Male,7,2,"Māras zeme",1,Rīga,299,17,7,309,""
9,19,"Alvis Andris",Dauksts,Male,7,2,"Māras zeme",1,Rīga,299,16,7,308,""
10,20,Ārijs,Dobums,Male,7,2,"Māras zeme",1,Rīga,299,14,5,308,""
11,24,"Zigrīda Ilona",Finka,Female,7,2,"Māras zeme",1,Rīga,299,15,6,308,""
12,3,Zigmunds,Pīmanis,Male,7,2,"Māras zeme",1,Rīga,299,17,9,307,""
13,6,Valdis,Cerus,Male,7,2,"Māras zeme",1,Rīga,299,15,7,307,""
14,9,Regīna,Livke,Female,7,2,"Māras zeme",1,Rīga,299,13,5,307,""
15,15,"Imants Juris",Amanis,Male,7,2,"Māras zeme",1,Rīga,299,14,6,307,""
16,16,Anita,Bajāre,Female,7,2,"Māras zeme",1,Rīga,299,13,5,307,""
17,18,Ada,Brodele,Female,7,2,"Māras zeme",1,Rīga,299,14,6,307,""
18,27,Dzintra,Upmace,Female,7,2,"Māras zeme",1,Rīga,299,12,4,307,""
19,28,Sarma,Upesleja,Female,7,2,"Māras zeme",1,Rīga,299,13,5,307,""
20,8,Ziedīte,Krone,Female,7,2,"Māras zeme",1,Rīga,299,13,6,306,""
21,10,Aivars,Okmanis,Male,7,2,"Māras zeme",1,Rīga,299,12,5,306,""
22,17,Biruta,Bogusēviča,Female,7,2,"Māras zeme",1,Rīga,299,15,8,306,""
23,21,Elga,Drulle,Female,7,2,"Māras zeme",1,Rīga,299,14,7,306,""
24,22,Edgars,Dubiņš,Male,7,2,"Māras zeme",1,Rīga,299,13,6,306,""
25,25,Jānis,Griezītis,Male,7,2,"Māras zeme",1,Rīga,299,11,4,306,""
26,5,Vilnis,Bēvalds,Male,7,2,"Māras zeme",1,Rīga,299,13,7,305,""
27,7,Valda,Iļjanova,Female,7,2,"Māras zeme",1,Rīga,299,14,9,304,""
28,23,Ņina,Dūce,Female,7,2,"Māras zeme",1,Rīga,299,9,5,303,""
1,1,Aleksandrs,Lielmežs,Male,7,2,"Māras zeme",2,Vidzeme,966,207,12,1161,""
2,6,Kārlis,Bērziņš,Male,7,2,"Māras zeme",2,Vidzeme,966,79,13,1032,""
3,10,Juris,Putniņš,Male,7,2,"Māras zeme",2,Vidzeme,966,70,11,1025,""
4,7,Māris,Čanders,Male,7,2,"Māras zeme",2,Vidzeme,966,56,7,1015,""
5,2,Māris,Bumbieris,Male,7,2,"Māras zeme",2,Vidzeme,966,56,24,998,""
6,5,Imants,Balodis,Male,7,2,"Māras zeme",2,Vidzeme,966,49,17,998,""
7,8,Valdis,Cerus,Male,7,2,"Māras zeme",2,Vidzeme,966,47,15,998,""
8,15,Sniedze,Sproģe,Female,7,2,"Māras zeme",2,Vidzeme,966,45,15,996,""
9,22,Jevgenija,Kurpniece,Female,7,2,"Māras zeme",2,Vidzeme,966,41,15,992,""
10,3,Zigmunds,Pīmanis,Male,7,2,"Māras zeme",2,Vidzeme,966,39,18,987,""
11,11,Andris,Rancāns,Male,7,2,"Māras zeme",2,Vidzeme,966,27,12,981,""
12,4,Andris,Sproģis,Male,7,2,"Māras zeme",2,Vidzeme,966,30,16,980,""
13,9,Imants,Govčis,Male,7,2,"Māras zeme",2,Vidzeme,966,26,15,977,""
14,18,Dzintra,Upmace,Female,7,2,"Māras zeme",2,Vidzeme,966,22,15,973,""
15,16,Kestutis,Bajelis,Male,7,2,"Māras zeme",2,Vidzeme,966,20,14,972,""
16,19,Sarma,Upesleja,Female,7,2,"Māras zeme",2,Vidzeme,966,20,14,972,""
17,23,Raimonds,Ekurs,Male,7,2,"Māras zeme",2,Vidzeme,966,17,11,972,""
18,24,Adolfīna,Slišāne,Female,7,2,"Māras zeme",2,Vidzeme,966,19,13,972,""
19,12,Valda,Iļjanova,Female,7,2,"Māras zeme",2,Vidzeme,966,19,14,971,""
20,20,Edgars,Dubiņš,Male,7,2,"Māras zeme",2,Vidzeme,966,16,11,971,""
21,14,Jānis,Pelsis,Male,7,2,"Māras zeme",2,Vidzeme,966,19,17,968,""
22,17,Biruta,Bogusēviča,Female,7,2,"Māras zeme",2,Vidzeme,966,17,15,968,""
23,25,"Alvis Andris",Dauksts,Male,7,2,"Māras zeme",2,Vidzeme,966,14,13,967,""
24,13,Regīna,Livke,Female,7,2,"Māras zeme",2,Vidzeme,966,14,14,966,""
25,21,"Imants Juris",Amanis,Male,7,2,"Māras zeme",2,Vidzeme,966,10,15,961,""
1,6,Regīna,Livke,Female,7,2,"Māras zeme",3,Latgale,414,69,9,474,""
2,5,Valda,Iļjanova,Female,7,2,"Māras zeme",3,Latgale,414,65,9,470,""
3,7,Maija,Spūle,Female,7,2,"Māras zeme",3,Latgale,414,60,10,464,""
4,1,Aleksandrs,Lielmežs,Male,7,2,"Māras zeme",3,Latgale,414,52,12,454,""
5,4,Andris,Sproģis,Male,7,2,"Māras zeme",3,Latgale,414,35,10,439,""
6,2,Māris,Bumbieris,Male,7,2,"Māras zeme",3,Latgale,414,25,12,427,""
7,15,"Imants Juris",Amanis,Male,7,2,"Māras zeme",3,Latgale,414,22,11,425,""
8,16,Sarma,Upesleja,Female,7,2,"Māras zeme",3,Latgale,414,22,11,425,""
9,3,Zigmunds,Pīmanis,Male,7,2,"Māras zeme",3,Latgale,414,22,13,423,""
10,10,Aivars,Okmanis,Male,7,2,"Māras zeme",3,Latgale,414,21,12,423,""
11,13,Sniedze,Sproģe,Female,7,2,"Māras zeme",3,Latgale,414,21,12,423,""
12,18,Adolfīna,Slišāne,Female,7,2,"Māras zeme",3,Latgale,414,22,13,423,""
13,9,Māris,Čanders,Male,7,2,"Māras zeme",3,Latgale,414,19,11,422,""
14,17,Laimonis,Pučka,Male,7,2,"Māras zeme",3,Latgale,414,21,13,422,""
15,8,Imants,Balodis,Male,7,2,"Māras zeme",3,Latgale,414,20,13,421,""
16,12,Juris,Putniņš,Male,7,2,"Māras zeme",3,Latgale,414,19,12,421,""
17,14,Edgars,Dubiņš,Male,7,2,"Māras zeme",3,Latgale,414,19,12,421,""
18,11,Jānis,Pelsis,Male,7,2,"Māras zeme",3,Latgale,414,17,12,419,""
1,1,Aleksandrs,Lielmežs,Male,7,2,"Māras zeme",4,Kurzeme,228,27,3,252,""
2,5,Austris,Kučers,Male,7,2,"Māras zeme",4,Kurzeme,228,29,5,252,""
3,7,Jānis,Griezītis,Male,7,2,"Māras zeme",4,Kurzeme,228,24,5,247,""
4,4,Andris,Sproģis,Male,7,2,"Māras zeme",4,Kurzeme,228,17,7,238,""
5,6,Ivars,Pētersons,Male,7,2,"Māras zeme",4,Kurzeme,228,16,6,238,""
6,12,Sniedze,Sproģe,Female,7,2,"Māras zeme",4,Kurzeme,228,14,4,238,""
7,2,Māris,Bumbieris,Male,7,2,"Māras zeme",4,Kurzeme,228,15,6,237,""
8,14,Laimonis,Pučka,Male,7,2,"Māras zeme",4,Kurzeme,228,11,4,235,""
9,3,Zigmunds,Pīmanis,Male,7,2,"Māras zeme",4,Kurzeme,228,10,5,233,""
10,13,Edgars,Dubiņš,Male,7,2,"Māras zeme",4,Kurzeme,228,10,5,233,""
11,10,Juris,Putniņš,Male,7,2,"Māras zeme",4,Kurzeme,228,10,6,232,""
12,8,Imants,Balodis,Male,7,2,"Māras zeme",4,Kurzeme,228,8,5,231,""
13,11,Jānis,Pelsis,Male,7,2,"Māras zeme",4,Kurzeme,228,9,6,231,""
14,9,Ziedonis,Caune,Male,7,2,"Māras zeme",4,Kurzeme,228,8,6,230,""
1,9,Jānis,Pelsis,Male,7,2,"Māras zeme",5,Zemgale,331,59,6,384,""
2,1,Aleksandrs,Lielmežs,Male,7,2,"Māras zeme",5,Zemgale,331,51,6,376,""
3,8,Aivars,Okmanis,Male,7,2,"Māras zeme",5,Zemgale,331,31,10,352,""
4,10,Mārīte,Zvejniece,Female,7,2,"Māras zeme",5,Zemgale,331,28,11,348,""
5,13,Aldis,Jēgeris,Male,7,2,"Māras zeme",5,Zemgale,331,26,9,348,""
6,5,Vilnis,Bēvalds,Male,7,2,"Māras zeme",5,Zemgale,331,28,12,347,""
7,7,Ziedīte,Krone,Female,7,2,"Māras zeme",5,Zemgale,331,25,11,345,""
8,6,Ziedonis,Caune,Male,7,2,"Māras zeme",5,Zemgale,331,23,10,344,""
9,14,Juris,Putniņš,Male,7,2,"Māras zeme",5,Zemgale,331,23,10,344,""
10,2,Māris,Bumbieris,Male,7,2,"Māras zeme",5,Zemgale,331,23,12,342,""
11,4,Andris,Sproģis,Male,7,2,"Māras zeme",5,Zemgale,331,17,10,338,""
12,12,Valentīna,Medne,Female,7,2,"Māras zeme",5,Zemgale,331,18,11,338,""
13,3,Zigmunds,Pīmanis,Male,7,2,"Māras zeme",5,Zemgale,331,16,13,334,""
14,15,Austris,Kučers,Male,7,2,"Māras zeme",5,Zemgale,331,14,11,334,""
15,11,Edgars,Dubiņš,Male,7,2,"Māras zeme",5,Zemgale,331,13,11,333,""
1,1,Maija,Romanovska,Female,7,3,"Konservatīvā partija",1,Rīga,646,232,10,868,""
2,3,Normunds,Grostiņš,Male,7,3,"Konservatīvā partija",1,Rīga,646,54,14,686,""
3,5,Valdis,Šteins,Male,7,3,"Konservatīvā partija",1,Rīga,646,53,16,683,""
4,6,Juris,Tūns,Male,7,3,"Konservatīvā partija",1,Rīga,646,44,12,678,""
5,11,Arnis,Miltiņš,Male,7,3,"Konservatīvā partija",1,Rīga,646,42,12,676,""
6,2,Aivis,Lapiņš,Male,7,3,"Konservatīvā partija",1,Rīga,646,42,17,671,""
7,9,Ģirts,Ūdris,Male,7,3,"Konservatīvā partija",1,Rīga,646,30,14,662,""
8,4,Laila,Brahmane,Female,7,3,"Konservatīvā partija",1,Rīga,646,30,16,660,""
9,14,Sandra,Bētiņa,Female,7,3,"Konservatīvā partija",1,Rīga,646,27,13,660,""
10,16,Ieva,Zariņa,Female,7,3,"Konservatīvā partija",1,Rīga,646,29,15,660,""
11,7,Evija,Putne,Female,7,3,"Konservatīvā partija",1,Rīga,646,26,16,656,""
12,15,Oskars,Rudovskis,Male,7,3,"Konservatīvā partija",1,Rīga,646,21,11,656,""
13,8,Juris,Lebedoks,Male,7,3,"Konservatīvā partija",1,Rīga,646,23,14,655,""
14,12,Iveta,Kravinska,Female,7,3,"Konservatīvā partija",1,Rīga,646,23,15,654,""
15,13,Aivars,Pundurs,Male,7,3,"Konservatīvā partija",1,Rīga,646,22,14,654,""
16,10,Frenks,Kuks,Male,7,3,"Konservatīvā partija",1,Rīga,646,20,16,650,""
1,1,Maija,Romanovska,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,175,15,670,""
2,2,Juris,Tūns,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,37,12,535,""
3,5,Valdis,Šteins,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,37,18,529,""
4,10,Arnis,Miltiņš,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,26,14,522,""
5,4,Laila,Brahmane,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,25,14,521,""
6,11,Iveta,Kravinska,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,19,9,520,""
7,6,Normunds,Grostiņš,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,21,14,517,""
8,8,Evija,Putne,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,18,12,516,""
9,15,Oskars,Rudovskis,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,15,11,514,""
10,12,Frenks,Kuks,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,16,13,513,""
11,14,Sandra,Bētiņa,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,13,10,513,""
12,9,Ģirts,Ūdris,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,15,13,512,""
13,16,Ieva,Zariņa,Female,7,3,"Konservatīvā partija",2,Vidzeme,510,17,15,512,""
14,7,Juris,Lebedoks,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,14,13,511,""
15,13,Aivars,Pundurs,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,11,11,510,""
16,3,Aivis,Lapiņš,Male,7,3,"Konservatīvā partija",2,Vidzeme,510,11,12,509,""
1,1,Maija,Romanovska,Female,7,3,"Konservatīvā partija",3,Latgale,518,204,5,717,""
2,7,Valdis,Šteins,Male,7,3,"Konservatīvā partija",3,Latgale,518,45,8,555,""
3,2,Juris,Lebedoks,Male,7,3,"Konservatīvā partija",3,Latgale,518,44,8,554,""
4,3,Aivis,Lapiņš,Male,7,3,"Konservatīvā partija",3,Latgale,518,40,7,551,""
5,5,Normunds,Grostiņš,Male,7,3,"Konservatīvā partija",3,Latgale,518,41,9,550,""
6,6,Evija,Putne,Female,7,3,"Konservatīvā partija",3,Latgale,518,41,10,549,""
7,12,Ieva,Zariņa,Female,7,3,"Konservatīvā partija",3,Latgale,518,38,7,549,""
8,4,Juris,Tūns,Male,7,3,"Konservatīvā partija",3,Latgale,518,38,8,548,""
9,11,Oskars,Rudovskis,Male,7,3,"Konservatīvā partija",3,Latgale,518,37,9,546,""
10,8,Laila,Brahmane,Female,7,3,"Konservatīvā partija",3,Latgale,518,35,8,545,""
11,10,Iveta,Kravinska,Female,7,3,"Konservatīvā partija",3,Latgale,518,37,10,545,""
12,15,Arnis,Miltiņš,Male,7,3,"Konservatīvā partija",3,Latgale,518,33,6,545,""
13,13,Sandra,Bētiņa,Female,7,3,"Konservatīvā partija",3,Latgale,518,34,8,544,""
14,9,Ģirts,Ūdris,Male,7,3,"Konservatīvā partija",3,Latgale,518,33,8,543,""
15,14,Aivars,Pundurs,Male,7,3,"Konservatīvā partija",3,Latgale,518,33,8,543,""
16,16,Frenks,Kuks,Male,7,3,"Konservatīvā partija",3,Latgale,518,33,9,542,""
1,2,Maija,Romanovska,Female,7,3,"Konservatīvā partija",4,Kurzeme,364,134,4,494,""
2,1,Ilmārs,Pilenieks,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,84,7,441,""
3,4,Oskars,Rudovskis,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,37,7,394,""
4,5,Normunds,Grostiņš,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,28,5,387,""
5,3,Aivis,Lapiņš,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,19,7,376,""
6,7,Juris,Lebedoks,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,17,5,376,""
7,12,Arnis,Miltiņš,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,18,6,376,""
8,13,Sandra,Bētiņa,Female,7,3,"Konservatīvā partija",4,Kurzeme,364,17,5,376,""
9,11,Juris,Tūns,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,16,5,375,""
10,6,Ģirts,Ūdris,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,15,5,374,""
11,8,Laila,Brahmane,Female,7,3,"Konservatīvā partija",4,Kurzeme,364,15,5,374,""
12,10,Evija,Putne,Female,7,3,"Konservatīvā partija",4,Kurzeme,364,13,5,372,""
13,9,Valdis,Šteins,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,15,8,371,""
14,14,Aivars,Pundurs,Male,7,3,"Konservatīvā partija",4,Kurzeme,364,12,5,371,""
1,1,Maija,Romanovska,Female,7,3,"Konservatīvā partija",5,Zemgale,280,91,5,366,""
2,2,Aivis,Lapiņš,Male,7,3,"Konservatīvā partija",5,Zemgale,280,21,4,297,""
3,7,Valdis,Šteins,Male,7,3,"Konservatīvā partija",5,Zemgale,280,20,5,295,""
4,14,Ieva,Zariņa,Female,7,3,"Konservatīvā partija",5,Zemgale,280,19,4,295,""
5,4,Normunds,Grostiņš,Male,7,3,"Konservatīvā partija",5,Zemgale,280,19,5,294,""
6,11,Oskars,Rudovskis,Male,7,3,"Konservatīvā partija",5,Zemgale,280,18,4,294,""
7,12,Arnis,Miltiņš,Male,7,3,"Konservatīvā partija",5,Zemgale,280,16,2,294,""
