PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
26,26,Uldis,Strupulis,Male,9,4,"Visu Latvijai!",1,Rīga,3348,80,36,3392,""
27,20,Irēna,Laizāne,Female,9,4,"Visu Latvijai!",1,Rīga,3348,86,50,3384,""
28,19,Edijs,Orols,Male,9,4,"Visu Latvijai!",1,Rīga,3348,68,39,3377,""
29,27,Tatjana,Kristovska,Female,9,4,"Visu Latvijai!",1,Rīga,3348,78,65,3361,""
1,1,Raivis,Dzintars,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,2203,27,7215,""
2,5,Vilens,Tolpežņikovs,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,927,94,5872,""
3,4,Imants,Parādnieks,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,592,71,5560,""
4,3,Anta,Rudzīte,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,527,63,5503,""
5,9,Baiba,Šāberte,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,505,67,5477,""
6,2,Dmitrijs,Mironovs,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,500,137,5402,""
7,8,Artis,Kumsārs,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,392,68,5363,""
8,10,Romāns,Pussars,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,369,75,5333,""
9,7,Arnis,Puksts,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,288,47,5280,""
10,13,Jānis,Iesalnieks,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,284,62,5261,""
11,18,Inese,Bērziņa,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,234,60,5213,""
12,11,Jānis,Ratkevičs,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,233,62,5210,""
13,17,Oskars,Bērziņš,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,209,56,5192,""
14,24,Baiba,Miltiņa,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,212,62,5189,""
15,15,Zigurds,Sviķis,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,203,56,5186,""
16,20,Irēna,Laizāne,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,208,61,5186,""
17,23,Aleksandrs,Caune,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,205,59,5185,""
18,12,Valda,Puiše,Female,9,4,"Visu Latvijai!",2,Vidzeme,5039,204,59,5184,""
19,21,"Voldemārs Kārlis",Markuss,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,199,63,5175,""
20,22,Arnis,Neretnieks,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,195,60,5174,""
21,25,Uldis,Strupulis,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,188,58,5169,""
22,14,Oskars,Līvmanis,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,188,62,5165,""
23,26,Uldis,Sterģis,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,185,59,5165,""
24,16,Raivis,Blumfelds,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,181,60,5160,""
25,19,Edijs,Orols,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,174,60,5153,""
26,6,Aivars,Jakovičs,Male,9,4,"Visu Latvijai!",2,Vidzeme,5039,197,101,5135,""
1,6,Raivis,Dzintars,Male,9,4,"Visu Latvijai!",3,Latgale,787,240,8,1019,""
2,1,Vilens,Tolpežņikovs,Male,9,4,"Visu Latvijai!",3,Latgale,787,160,17,930,""
3,2,Imants,Parādnieks,Male,9,4,"Visu Latvijai!",3,Latgale,787,113,10,890,""
4,5,Anta,Rudzīte,Female,9,4,"Visu Latvijai!",3,Latgale,787,91,9,869,""
5,3,Dmitrijs,Mironovs,Male,9,4,"Visu Latvijai!",3,Latgale,787,89,15,861,""
6,13,Irēna,Laizāne,Female,9,4,"Visu Latvijai!",3,Latgale,787,72,9,850,""
7,11,Baiba,Šāberte,Female,9,4,"Visu Latvijai!",3,Latgale,787,72,11,848,""
8,7,Artis,Kumsārs,Male,9,4,"Visu Latvijai!",3,Latgale,787,68,12,843,""
9,4,Arnis,Puksts,Male,9,4,"Visu Latvijai!",3,Latgale,787,62,12,837,""
10,15,Oskars,Bērziņš,Male,9,4,"Visu Latvijai!",3,Latgale,787,55,9,833,""
11,12,Jānis,Ratkevičs,Male,9,4,"Visu Latvijai!",3,Latgale,787,51,10,828,""
12,9,"Voldemārs Kārlis",Markuss,Male,9,4,"Visu Latvijai!",3,Latgale,787,51,11,827,""
13,10,Oskars,Līvmanis,Male,9,4,"Visu Latvijai!",3,Latgale,787,48,10,825,""
14,14,Valda,Puiše,Female,9,4,"Visu Latvijai!",3,Latgale,787,49,12,824,""
15,8,Aivars,Jakovičs,Male,9,4,"Visu Latvijai!",3,Latgale,787,45,10,822,""
16,16,Tatjana,Kristovska,Female,9,4,"Visu Latvijai!",3,Latgale,787,45,11,821,""
1,1,Raivis,Dzintars,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,835,8,2490,""
2,5,Vilens,Tolpežņikovs,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,332,27,1968,""
3,4,Imants,Parādnieks,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,299,21,1941,""
4,3,Anta,Rudzīte,Female,9,4,"Visu Latvijai!",4,Kurzeme,1663,219,20,1862,""
5,2,Dmitrijs,Mironovs,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,219,30,1852,""
6,9,Baiba,Šāberte,Female,9,4,"Visu Latvijai!",4,Kurzeme,1663,205,16,1852,""
7,6,Romāns,Pussars,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,177,13,1827,""
8,12,Jānis,Iesalnieks,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,158,15,1806,""
9,7,Arnis,Puksts,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,148,14,1797,""
10,14,Raivis,Blumfelds,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,148,14,1797,""
11,8,Artis,Kumsārs,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,145,13,1795,""
12,13,Oskars,Līvmanis,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,137,13,1787,""
13,11,Valda,Puiše,Female,9,4,"Visu Latvijai!",4,Kurzeme,1663,129,17,1775,""
14,10,Aivars,Jakovičs,Male,9,4,"Visu Latvijai!",4,Kurzeme,1663,117,17,1763,""
1,1,Raivis,Dzintars,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,1233,12,3853,""
2,6,Vilens,Tolpežņikovs,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,493,53,3072,""
3,2,Imants,Parādnieks,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,448,32,3048,""
4,11,Baiba,Šāberte,Female,9,4,"Visu Latvijai!",5,Zemgale,2632,301,37,2896,""
5,5,Anta,Rudzīte,Female,9,4,"Visu Latvijai!",5,Zemgale,2632,295,46,2881,""
6,4,Dmitrijs,Mironovs,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,294,59,2867,""
7,3,Valda,Puiše,Female,9,4,"Visu Latvijai!",5,Zemgale,2632,240,30,2842,""
8,9,Artis,Kumsārs,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,239,34,2837,""
9,10,Romāns,Pussars,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,240,45,2827,""
10,7,Aivars,Jakovičs,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,182,31,2783,""
11,15,Oskars,Bērziņš,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,177,26,2783,""
12,13,Oskars,Līvmanis,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,177,32,2777,""
13,8,Arnis,Puksts,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,160,31,2761,""
14,14,Zigurds,Sviķis,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,156,36,2752,""
15,12,Jānis,Ratkevičs,Male,9,4,"Visu Latvijai!",5,Zemgale,2632,152,33,2751,""
1,1,Jakovs,Pliners,Male,9,5,PCTVL,1,Rīga,27308,8352,333,35327,ievēlēts
2,8,Nikolajs,Kabanovs,Male,9,5,PCTVL,1,Rīga,27308,5096,325,32079,ievēlēts
3,2,Vladimirs,Buzajevs,Male,9,5,PCTVL,1,Rīga,27308,4310,286,31332,ievēlēts
4,7,Juris,Sokolovskis,Male,9,5,PCTVL,1,Rīga,27308,4085,242,31151,"ievēlēts Vidzemes apgabalā"
5,5,Andrejs,Kozlovs,Male,9,5,PCTVL,1,Rīga,27308,3985,371,30922,""
6,9,Genadijs,Kotovs,Male,9,5,PCTVL,1,Rīga,27308,3911,356,30863,""
7,6,Ksenija,Zagorovska,Female,9,5,PCTVL,1,Rīga,27308,3189,350,30147,""
8,4,Miroslavs,Mitrofanovs,Male,9,5,PCTVL,1,Rīga,27308,2897,272,29933,"ievēlēts Latgales apgabalā"
9,3,Natālija,Jolkina,Female,9,5,PCTVL,1,Rīga,27308,2648,336,29620,""
10,14,Jurijs,Aleksejevs,Male,9,5,PCTVL,1,Rīga,27308,2364,271,29401,""
11,15,Viktors,Dergunovs,Male,9,5,PCTVL,1,Rīga,27308,1777,246,28839,""
12,10,Andrejs,Jakovļevs,Male,9,5,PCTVL,1,Rīga,27308,1671,252,28727,""
13,11,Deniss,Gorba,Male,9,5,PCTVL,1,Rīga,27308,1707,323,28692,""
14,21,Aleksandrs,Ivanovs,Male,9,5,PCTVL,1,Rīga,27308,1551,278,28581,""
15,27,Andris,Tolmačovs,Male,9,5,PCTVL,1,Rīga,27308,1522,275,28555,""
16,12,Žanna,Kareļina,Female,9,5,PCTVL,1,Rīga,27308,1544,303,28549,""
17,13,Ilga,Oziša,Female,9,5,PCTVL,1,Rīga,27308,1511,361,28458,""
18,22,Vjačeslavs,Altuhovs,Male,9,5,PCTVL,1,Rīga,27308,1361,292,28377,""
19,17,Aleksandrs,Malnačs,Male,9,5,PCTVL,1,Rīga,27308,1271,275,28304,""
20,20,Viktors,Guščins,Male,9,5,PCTVL,1,Rīga,27308,1240,259,28289,""
21,18,Ivo,Golubkovs,Male,9,5,PCTVL,1,Rīga,27308,1150,308,28150,""
22,16,Vadims,Gailišs,Male,9,5,PCTVL,1,Rīga,27308,1129,294,28143,""
23,26,Vladimirs,Kupčiks,Male,9,5,PCTVL,1,Rīga,27308,1119,290,28137,""
24,23,Arvīds,Valainis,Male,9,5,PCTVL,1,Rīga,27308,1069,323,28054,""
25,25,Neļa,Maliha,Female,9,5,PCTVL,1,Rīga,27308,1055,309,28054,""
26,19,Gagiks,Sarkisjans,Male,9,5,PCTVL,1,Rīga,27308,1104,363,28049,""
27,24,Vladimirs,Pedāns,Male,9,5,PCTVL,1,Rīga,27308,1013,308,28013,""
1,1,Jakovs,Pliners,Male,9,5,PCTVL,2,Vidzeme,8408,2411,259,10560,"ievēlēts Rīgas apgabalā"
2,24,Nikolajs,Kabanovs,Male,9,5,PCTVL,2,Vidzeme,8408,1522,240,9690,"ievēlēts Rīgas apgabalā"
3,23,Juris,Sokolovskis,Male,9,5,PCTVL,2,Vidzeme,8408,1028,234,9202,ievēlēts
4,22,Vladimirs,Buzajevs,Male,9,5,PCTVL,2,Vidzeme,8408,978,245,9141,"ievēlēts Rīgas apgabalā"
5,21,Miroslavs,Mitrofanovs,Male,9,5,PCTVL,2,Vidzeme,8408,842,239,9011,"ievēlēts Latgales apgabalā"
6,2,Andris,Tolmačovs,Male,9,5,PCTVL,2,Vidzeme,8408,836,252,8992,""
7,3,Žanna,Kupčika,Female,9,5,PCTVL,2,Vidzeme,8408,844,296,8956,""
8,5,Aleksandrs,Prutkovs,Male,9,5,PCTVL,2,Vidzeme,8408,650,264,8794,""
9,9,Valdis,Bēniņš,Male,9,5,PCTVL,2,Vidzeme,8408,593,224,8777,""
10,12,Aleksejs,Gromovs,Male,9,5,PCTVL,2,Vidzeme,8408,580,212,8776,""
11,17,Valerijs,Vilčinskis,Male,9,5,PCTVL,2,Vidzeme,8408,515,210,8713,""
12,7,Tatjana,Ivakina,Female,9,5,PCTVL,2,Vidzeme,8408,573,275,8706,""
13,10,Vladimirs,Maksimovs,Male,9,5,PCTVL,2,Vidzeme,8408,540,242,8706,""
14,11,Žanna,Kozlova,Female,9,5,PCTVL,2,Vidzeme,8408,557,261,8704,""
15,4,Irina,Andrejeva,Female,9,5,PCTVL,2,Vidzeme,8408,527,251,8684,""
16,6,Elīna,Čujanova,Female,9,5,PCTVL,2,Vidzeme,8408,502,246,8664,""
17,19,Dmitrijs,Kirejevs,Male,9,5,PCTVL,2,Vidzeme,8408,484,237,8655,""
18,8,Ludmila,Rodionova,Female,9,5,PCTVL,2,Vidzeme,8408,488,247,8649,""
19,20,Valērijs,Gorins,Male,9,5,PCTVL,2,Vidzeme,8408,467,242,8633,""
20,14,Viktors,Jolkins,Male,9,5,PCTVL,2,Vidzeme,8408,439,249,8598,""
21,13,Jeļena,Učaikina,Female,9,5,PCTVL,2,Vidzeme,8408,431,246,8593,""
22,16,Anna,Kaleri,Female,9,5,PCTVL,2,Vidzeme,8408,412,256,8564,""
23,18,Irina,Novohatjko,Female,9,5,PCTVL,2,Vidzeme,8408,388,252,8544,""
24,15,Gagiks,Sarkisjans,Male,9,5,PCTVL,2,Vidzeme,8408,398,267,8539,""
1,1,Jakovs,Pliners,Male,9,5,PCTVL,3,Latgale,10747,3085,144,13688,"ievēlēts Rīgas apgabalā"
2,2,Miroslavs,Mitrofanovs,Male,9,5,PCTVL,3,Latgale,10747,2328,194,12881,ievēlēts
3,18,Nikolajs,Kabanovs,Male,9,5,PCTVL,3,Latgale,10747,1566,163,12150,"ievēlēts Rīgas apgabalā"
4,16,Vladimirs,Buzajevs,Male,9,5,PCTVL,3,Latgale,10747,1171,145,11773,"ievēlēts Rīgas apgabalā"
5,5,Valērijs,Petrovs,Male,9,5,PCTVL,3,Latgale,10747,1212,189,11770,""
6,17,Juris,Sokolovskis,Male,9,5,PCTVL,3,Latgale,10747,1121,117,11751,"ievēlēts Vidzemes apgabalā"
7,11,Gaļina,Fjodorova,Female,9,5,PCTVL,3,Latgale,10747,1141,145,11743,""
8,6,Aleksejs,Vasiļjevs,Male,9,5,PCTVL,3,Latgale,10747,1106,167,11686,""
9,3,Jevgenija,Kušča,Female,9,5,PCTVL,3,Latgale,10747,1044,188,11603,""
10,12,Andrejs,Golubevs,Male,9,5,PCTVL,3,Latgale,10747,973,153,11567,""
11,13,Sergejs,Solovjovs,Male,9,5,PCTVL,3,Latgale,10747,972,154,11565,""
12,9,Igors,Sorokins,Male,9,5,PCTVL,3,Latgale,10747,929,149,11527,""
13,4,Vladimirs,Pedāns,Male,9,5,PCTVL,3,Latgale,10747,845,191,11401,""
14,7,Ašots,Mamikonjans,Male,9,5,PCTVL,3,Latgale,10747,875,224,11398,""
15,15,Vadims,Gailišs,Male,9,5,PCTVL,3,Latgale,10747,784,158,11373,""
16,14,Andrejs,Jegorovs,Male,9,5,PCTVL,3,Latgale,10747,786,174,11359,""
17,8,Aivars,Skerškāns,Male,9,5,PCTVL,3,Latgale,10747,740,201,11286,""
18,10,Modris,Krūze,Male,9,5,PCTVL,3,Latgale,10747,689,222,11214,""
1,1,Jakovs,Pliners,Male,9,5,PCTVL,4,Kurzeme,3029,875,96,3808,"ievēlēts Rīgas apgabalā"
2,4,Sergejs,Deņisovs,Male,9,5,PCTVL,4,Kurzeme,3029,586,75,3540,""
3,14,Nikolajs,Kabanovs,Male,9,5,PCTVL,4,Kurzeme,3029,531,95,3465,"ievēlēts Rīgas apgabalā"
4,3,Aleksejs,Savčenko,Male,9,5,PCTVL,4,Kurzeme,3029,502,85,3446,""
5,2,Vladimirs,Vlasovs,Male,9,5,PCTVL,4,Kurzeme,3029,435,98,3366,""
6,5,Ksenija,Zagorovska,Female,9,5,PCTVL,4,Kurzeme,3029,429,92,3366,""
7,12,Vladimirs,Buzajevs,Male,9,5,PCTVL,4,Kurzeme,3029,399,92,3336,"ievēlēts Rīgas apgabalā"
8,9,Miroslavs,Mitrofanovs,Male,9,5,PCTVL,4,Kurzeme,3029,395,92,3332,"ievēlēts Latgales apgabalā"
9,13,Juris,Sokolovskis,Male,9,5,PCTVL,4,Kurzeme,3029,390,90,3329,"ievēlēts Vidzemes apgabalā"
10,6,Tatjana,Ņikitenko,Female,9,5,PCTVL,4,Kurzeme,3029,325,101,3253,""
11,7,Aleksandrs,Iļjušenoks,Male,9,5,PCTVL,4,Kurzeme,3029,298,95,3232,""
12,8,Žanna,Kareļina,Female,9,5,PCTVL,4,Kurzeme,3029,297,98,3228,""
13,11,Andris,Tolmačovs,Male,9,5,PCTVL,4,Kurzeme,3029,290,93,3226,""
14,10,Andrejs,Jakovļevs,Male,9,5,PCTVL,4,Kurzeme,3029,271,96,3204,""
1,1,Jakovs,Pliners,Male,9,5,PCTVL,5,Zemgale,5192,1430,96,6526,"ievēlēts Rīgas apgabalā"
2,3,Valērijs,Buhvalovs,Male,9,5,PCTVL,5,Zemgale,5192,895,82,6005,ievēlēts
3,17,Nikolajs,Kabanovs,Male,9,5,PCTVL,5,Zemgale,5192,852,76,5968,"ievēlēts Rīgas apgabalā"
4,6,Maksims,Galkins,Male,9,5,PCTVL,5,Zemgale,5192,670,105,5757,""
5,5,Andrejs,Kozlovs,Male,9,5,PCTVL,5,Zemgale,5192,641,86,5747,""
6,2,Ludmila,Ušakova,Female,9,5,PCTVL,5,Zemgale,5192,622,106,5708,""
7,15,Vladimirs,Buzajevs,Male,9,5,PCTVL,5,Zemgale,5192,585,85,5692,"ievēlēts Rīgas apgabalā"
8,16,Juris,Sokolovskis,Male,9,5,PCTVL,5,Zemgale,5192,517,83,5626,"ievēlēts Vidzemes apgabalā"
9,7,Juris,Petrovs,Male,9,5,PCTVL,5,Zemgale,5192,513,92,5613,""
10,8,Sergejs,Stoļarovs,Male,9,5,PCTVL,5,Zemgale,5192,525,105,5612,""
11,13,Jekaterina,Ivanova,Female,9,5,PCTVL,5,Zemgale,5192,451,83,5560,""
12,4,Nataļja,Čehova,Female,9,5,PCTVL,5,Zemgale,5192,469,107,5554,""
13,9,Svetlana,Pētersone,Female,9,5,PCTVL,5,Zemgale,5192,420,98,5514,""
14,10,Vitālijs,Krugļešovs,Male,9,5,PCTVL,5,Zemgale,5192,372,84,5480,""
15,14,Andris,Tolmačovs,Male,9,5,PCTVL,5,Zemgale,5192,360,84,5468,""
16,11,Antoņina,Demorī,Female,9,5,PCTVL,5,Zemgale,5192,346,87,5451,""
17,12,Vadims,Ļetko,Male,9,5,PCTVL,5,Zemgale,5192,335,103,5424,""
1,1,Normunds,Grostiņš,Male,9,6,Eiroskeptiķi,1,Rīga,1144,221,36,1329,""
2,2,Juris,Dimiters,Male,9,6,Eiroskeptiķi,1,Rīga,1144,137,33,1248,""
3,3,Viktors,Dinēvičs,Male,9,6,Eiroskeptiķi,1,Rīga,1144,81,44,1181,""
4,5,Vladislavs,Krikets,Male,9,6,Eiroskeptiķi,1,Rīga,1144,78,41,1181,""
5,7,Normunds,Straume,Male,9,6,Eiroskeptiķi,1,Rīga,1144,62,31,1175,""
6,6,Igors,Kuzmuks,Male,9,6,Eiroskeptiķi,1,Rīga,1144,52,29,1167,""
7,19,Dmitrijs,Golubevs,Male,9,6,Eiroskeptiķi,1,Rīga,1144,54,35,1163,""
8,13,Andris,Aleksejevs,Male,9,6,Eiroskeptiķi,1,Rīga,1144,48,30,1162,""
9,9,Eduards,Gailis,Male,9,6,Eiroskeptiķi,1,Rīga,1144,41,28,1157,""
10,25,Vilnis,Kurpe,Male,9,6,Eiroskeptiķi,1,Rīga,1144,40,27,1157,""
11,4,Normunds,Mazulis,Male,9,6,Eiroskeptiķi,1,Rīga,1144,41,36,1149,""
12,8,Jolanta,Leitlande,Female,9,6,Eiroskeptiķi,1,Rīga,1144,31,28,1147,""
13,22,Vladislavs,Bogdanovs,Male,9,6,Eiroskeptiķi,1,Rīga,1144,37,35,1146,""
14,11,Brinda,Ceriņa,Female,9,6,Eiroskeptiķi,1,Rīga,1144,31,30,1145,""
15,15,Ainārs,Vēveris,Male,9,6,Eiroskeptiķi,1,Rīga,1144,26,31,1139,""
16,16,Gunta,Steinerte,Female,9,6,Eiroskeptiķi,1,Rīga,1144,25,31,1138,""
17,21,Dmitrijs,Širkins,Male,9,6,Eiroskeptiķi,1,Rīga,1144,28,35,1137,""
18,17,Ieva,Volmane,Female,9,6,Eiroskeptiķi,1,Rīga,1144,23,31,1136,""
19,10,Marika,Bērziņa,Female,9,6,Eiroskeptiķi,1,Rīga,1144,20,29,1135,""
20,20,Daina,Skadiņa,Female,9,6,Eiroskeptiķi,1,Rīga,1144,21,30,1135,""
21,12,Vjačeslavs,Bārtulis,Male,9,6,Eiroskeptiķi,1,Rīga,1144,22,32,1134,""
22,18,Oskars,Murāns,Male,9,6,Eiroskeptiķi,1,Rīga,1144,18,29,1133,""
23,14,Ēriks,Karlsons,Male,9,6,Eiroskeptiķi,1,Rīga,1144,19,31,1132,""
24,23,Aivars,Kratovskis,Male,9,6,Eiroskeptiķi,1,Rīga,1144,20,32,1132,""
25,24,Aldis,Jozauskis,Male,9,6,Eiroskeptiķi,1,Rīga,1144,17,32,1129,""
1,1,Juris,Dimiters,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,148,28,1101,""
2,2,Normunds,Grostiņš,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,110,20,1071,""
3,3,Normunds,Mazulis,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,53,21,1013,""
4,5,Vladislavs,Krikets,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,41,20,1002,""
5,4,Viktors,Dinēvičs,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,39,20,1000,""
6,9,Marika,Bērziņa,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,34,19,996,""
7,15,Ēriks,Karlsons,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,33,19,995,""
8,6,Normunds,Straume,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,32,21,992,""
9,7,Igors,Kuzmuks,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,30,21,990,""
10,13,Gunta,Steinerte,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,27,18,990,""
11,25,Vilnis,Kurpe,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,26,19,988,""
12,14,Daina,Skadiņa,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,26,20,987,""
13,11,Ieva,Volmane,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,27,22,986,""
14,16,Brinda,Ceriņa,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,23,20,984,""
15,18,Ainārs,Vēveris,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,22,20,983,""
16,24,Andris,Aleksejevs,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,26,24,983,""
17,10,Jolanta,Leitlande,Female,9,6,Eiroskeptiķi,2,Vidzeme,981,24,23,982,""
18,22,Oskars,Murāns,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,21,20,982,""
19,8,Vjačeslavs,Bārtulis,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,19,20,980,""
20,21,Aivars,Kratovskis,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,19,21,979,""
21,12,Aldis,Jozauskis,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,20,23,978,""
22,19,Eduards,Gailis,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,17,20,978,""
23,17,Dmitrijs,Golubevs,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,25,33,973,""
24,23,Vladislavs,Bogdanovs,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,21,32,970,""
25,20,Dmitrijs,Širkins,Male,9,6,Eiroskeptiķi,2,Vidzeme,981,17,33,965,""
1,1,Vladislavs,Krikets,Male,9,6,Eiroskeptiķi,3,Latgale,270,34,10,294,""
2,4,Igors,Kuzmuks,Male,9,6,Eiroskeptiķi,3,Latgale,270,26,5,291,""
3,2,Normunds,Grostiņš,Male,9,6,Eiroskeptiķi,3,Latgale,270,30,10,290,""
4,3,Viktors,Dinēvičs,Male,9,6,Eiroskeptiķi,3,Latgale,270,20,7,283,""
5,6,Juris,Dimiters,Male,9,6,Eiroskeptiķi,3,Latgale,270,16,9,277,""
6,7,Jolanta,Leitlande,Female,9,6,Eiroskeptiķi,3,Latgale,270,13,10,273,""
7,5,Normunds,Mazulis,Male,9,6,Eiroskeptiķi,3,Latgale,270,13,11,272,""
8,12,Dmitrijs,Golubevs,Male,9,6,Eiroskeptiķi,3,Latgale,270,12,10,272,""
9,16,Gunta,Steinerte,Female,9,6,Eiroskeptiķi,3,Latgale,270,11,10,271,""
10,9,Normunds,Straume,Male,9,6,Eiroskeptiķi,3,Latgale,270,10,10,270,""
11,11,Andris,Aleksejevs,Male,9,6,Eiroskeptiķi,3,Latgale,270,11,11,270,""
12,13,Ieva,Volmane,Female,9,6,Eiroskeptiķi,3,Latgale,270,10,10,270,""
13,14,Ēriks,Karlsons,Male,9,6,Eiroskeptiķi,3,Latgale,270,11,12,269,""
14,15,Aldis,Jozauskis,Male,9,6,Eiroskeptiķi,3,Latgale,270,8,9,269,""
15,19,Oskars,Murāns,Male,9,6,Eiroskeptiķi,3,Latgale,270,8,9,269,""
16,8,Vjačeslavs,Bārtulis,Male,9,6,Eiroskeptiķi,3,Latgale,270,8,10,268,""
17,10,Eduards,Gailis,Male,9,6,Eiroskeptiķi,3,Latgale,270,9,11,268,""
18,17,Ainārs,Vēveris,Male,9,6,Eiroskeptiķi,3,Latgale,270,7,9,268,""
19,18,Vilnis,Kurpe,Male,9,6,Eiroskeptiķi,3,Latgale,270,7,10,267,""
1,1,Normunds,Grostiņš,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,56,5,396,""
2,2,Juris,Dimiters,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,47,9,383,""
3,3,Normunds,Mazulis,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,23,2,366,""
4,4,Viktors,Dinēvičs,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,24,4,365,""
5,16,Ainārs,Vēveris,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,16,2,359,""
6,5,Normunds,Straume,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,16,4,357,""
7,9,Daina,Skadiņa,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,16,5,356,""
8,17,Oskars,Murāns,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,15,4,356,""
9,14,Gunta,Steinerte,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,14,5,354,""
10,6,Vladislavs,Krikets,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,16,8,353,""
11,7,Igors,Kuzmuks,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,14,6,353,""
12,8,Jolanta,Leitlande,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,14,7,352,""
13,12,Dmitrijs,Širkins,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,12,5,352,""
14,10,Marika,Bērziņa,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,12,6,351,""
15,11,Brinda,Ceriņa,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,12,6,351,""
16,13,Aldis,Jozauskis,Male,9,6,Eiroskeptiķi,4,Kurzeme,345,10,4,351,""
17,15,Ieva,Volmane,Female,9,6,Eiroskeptiķi,4,Kurzeme,345,11,5,351,""
1,3,Juris,Dimiters,Male,9,6,Eiroskeptiķi,5,Zemgale,625,91,8,708,""
