PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
9,13,Sergejs,Rostovs,Male,10,3,"Ražots Latvijā",3,Latgale,931,50,56,925,N/A
10,6,Tatjana,Gavriļina,Female,10,3,"Ražots Latvijā",3,Latgale,931,53,60,924,N/A
11,8,Daiga,Berezova,Female,10,3,"Ražots Latvijā",3,Latgale,931,54,61,924,N/A
12,11,Vasilijs,Milnis-Varnovickis,Male,10,3,"Ražots Latvijā",3,Latgale,931,45,56,920,N/A
13,14,Georgijs,Gorbunovs,Male,10,3,"Ražots Latvijā",3,Latgale,931,51,63,919,N/A
14,12,Irina,Barkova,Female,10,3,"Ražots Latvijā",3,Latgale,931,42,57,916,N/A
15,10,Inga,Bojareviča,Female,10,3,"Ražots Latvijā",3,Latgale,931,47,64,914,N/A
1,1,Atis,Apinis,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,407,47,2149,N/A
2,2,Uldis,Atmats,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,182,55,1916,N/A
3,3,Andris,Stepanovičs,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,169,59,1899,N/A
4,4,Inta,Bergmane,Female,10,3,"Ražots Latvijā",4,Kurzeme,1789,143,55,1877,N/A
5,5,Andris,Laugalis,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,133,55,1867,N/A
6,8,Uldis,Dzērve,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,136,59,1866,N/A
7,7,Artis,Ādmīdiņš,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,138,63,1864,N/A
8,11,Aivars,Ašmanis,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,120,56,1853,N/A
9,6,Zane,Krūmiņa,Female,10,3,"Ražots Latvijā",4,Kurzeme,1789,120,60,1849,N/A
10,9,Āris,Kančs,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,113,56,1846,N/A
11,10,Jānis,Skabarnieks,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,118,61,1846,N/A
12,12,Jānis,Vīnbergs,Male,10,3,"Ražots Latvijā",4,Kurzeme,1789,116,59,1846,N/A
13,13,Viktorija,Kučinska,Female,10,3,"Ražots Latvijā",4,Kurzeme,1789,107,68,1828,N/A
1,1,Anita,Stankus,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,265,40,1968,N/A
2,2,Jānis,Leja,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,164,39,1868,N/A
3,4,Dainis,Upelnieks,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,144,47,1840,N/A
4,16,Artis,Cīrulis,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,118,53,1808,N/A
5,3,Vilnis,Klibiķis,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,114,51,1806,N/A
6,13,Inese,Oša,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,102,43,1802,N/A
7,9,Evisa,Stankus,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,94,49,1788,N/A
8,14,Alvis,Bērziņš,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,84,49,1778,N/A
9,7,Guntra,Vīksna,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,82,51,1774,N/A
10,6,Jānis,Mickēvičs,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,79,50,1772,N/A
11,5,Juris,Petrovs,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,88,66,1765,N/A
12,11,Dite,Venskus,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,74,53,1764,N/A
13,15,Dmitrijs,Feldmanis,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,80,59,1764,N/A
14,12,Genoveva,Celma,Female,10,3,"Ražots Latvijā",5,Zemgale,1743,77,58,1762,N/A
15,8,Valfrīds,Puķe,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,66,59,1750,N/A
16,17,Anatolijs,Abramovs,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,80,78,1745,N/A
17,10,Konstantins,Berezovs,Male,10,3,"Ražots Latvijā",5,Zemgale,1743,56,82,1717,N/A
1,1,Jānis,Urbanovičs,Male,10,4,SC,1,Rīga,117064,59118,2043,174139,ievēlēts
2,2,Sergejs,Dolgopolovs,Male,10,4,SC,1,Rīga,117064,22588,3208,136444,ievēlēts
3,3,Andrejs,Klementjevs,Male,10,4,SC,1,Rīga,117064,19251,1875,134440,ievēlēts
4,5,Boriss,Cilevičs,Male,10,4,SC,1,Rīga,117064,17012,2461,131615,ievēlēts
5,4,Artūrs,Rubiks,Male,10,4,SC,1,Rīga,117064,13128,3523,126669,ievēlēts
6,9,Nikolajs,Kabanovs,Male,10,4,SC,1,Rīga,117064,12400,2805,126659,ievēlēts
7,7,Sergejs,Mirskis,Male,10,4,SC,1,Rīga,117064,11869,3645,125288,ievēlēts
8,16,Igors,Pimenovs,Male,10,4,SC,1,Rīga,117064,7327,2111,122280,ievēlēts
9,13,Mihails,Zemļinskis,Male,10,4,SC,1,Rīga,117064,7314,2338,122040,ievēlēts
10,30,Igors,Meļņikovs,Male,10,4,SC,1,Rīga,117064,6791,2113,121742,ievēlēts
11,18,Igors,Zujevs,Male,10,4,SC,1,Rīga,117064,6042,1966,121140,ievēlēts
12,21,Ņikita,Ņikiforovs,Male,10,4,SC,1,Rīga,117064,6129,2086,121107,ievēlēts
13,14,Aleksejs,Holostovs,Male,10,4,SC,1,Rīga,117064,6207,2256,121015,ievēlēts
14,15,Sergejs,Potapkins,Male,10,4,SC,1,Rīga,117064,5666,1879,120851,""
15,32,Aleksandrs,Vasiļjevs,Male,10,4,SC,1,Rīga,117064,5471,1687,120848,""
16,19,Mihails,Černousovs,Male,10,4,SC,1,Rīga,117064,5479,1783,120760,""
17,11,Guntars,Jirgensons,Male,10,4,SC,1,Rīga,117064,5481,1894,120651,""
18,8,Anita,Jākobsone,Female,10,4,SC,1,Rīga,117064,5440,2097,120407,""
19,22,Irina,Cvetkova,Female,10,4,SC,1,Rīga,117064,5535,2249,120350,""
20,20,Ludmila,Lūse,Female,10,4,SC,1,Rīga,117064,5231,2064,120231,""
21,28,Viktors,Paškovs,Male,10,4,SC,1,Rīga,117064,4831,1746,120149,""
22,17,Oļegs,Sisoļatins,Male,10,4,SC,1,Rīga,117064,5088,2005,120147,""
23,25,Mitrofans,Slobodjans,Male,10,4,SC,1,Rīga,117064,4942,2008,119998,""
24,26,Tatjana,Sergejeva-Zusko,Female,10,4,SC,1,Rīga,117064,5011,2080,119995,""
25,6,Egils,Rutkovskis,Male,10,4,SC,1,Rīga,117064,4990,2089,119965,""
26,31,Irina,Verdana,Female,10,4,SC,1,Rīga,117064,4885,2023,119926,""
27,27,Irina,Morusa,Female,10,4,SC,1,Rīga,117064,4914,2068,119910,""
28,12,Armands,Strazds,Male,10,4,SC,1,Rīga,117064,4802,1969,119897,""
29,10,Ingars,Burlaks,Male,10,4,SC,1,Rīga,117064,4589,2024,119629,""
30,23,Valerijs,Džuranovičs,Male,10,4,SC,1,Rīga,117064,4426,2005,119485,""
31,29,Aleksandrs,Gafts,Male,10,4,SC,1,Rīga,117064,4698,2321,119441,""
32,24,Jāzeps,Kozurs,Male,10,4,SC,1,Rīga,117064,4348,2045,119367,""
1,1,Ivans,Klementjevs,Male,10,4,SC,2,Vidzeme,38873,8915,1239,46549,ievēlēts
2,3,Jānis,Ādamsons,Male,10,4,SC,2,Vidzeme,38873,7689,1503,45059,ievēlēts
3,2,Juris,Silovs,Male,10,4,SC,2,Vidzeme,38873,3275,1113,41035,ievēlēts
4,7,Aleksandrs,Sakovskis,Male,10,4,SC,2,Vidzeme,38873,2975,1098,40750,ievēlēts
5,25,Viktors,Jakovļevs,Male,10,4,SC,2,Vidzeme,38873,2396,1015,40254,""
6,29,Aleksandrs,Kuļikovs,Male,10,4,SC,2,Vidzeme,38873,2331,1050,40154,""
7,26,Igors,Kuzmuks,Male,10,4,SC,2,Vidzeme,38873,2402,1125,40150,""
8,28,Igors,Solovjovs,Male,10,4,SC,2,Vidzeme,38873,2255,1153,39975,""
9,17,Inna,Belokurova,Female,10,4,SC,2,Vidzeme,38873,2222,1171,39924,""
10,8,Elizabete,Krivcova,Female,10,4,SC,2,Vidzeme,38873,2190,1200,39863,""
11,15,Mihails,Rogals,Male,10,4,SC,2,Vidzeme,38873,2452,1462,39863,""
12,9,Jānis,Garbovskis,Male,10,4,SC,2,Vidzeme,38873,2083,1208,39748,""
13,24,Vadims,Savkovs,Male,10,4,SC,2,Vidzeme,38873,1964,1134,39703,""
14,21,Juris,Bistrakovs,Male,10,4,SC,2,Vidzeme,38873,1873,1071,39675,""
15,16,Ivans,Pihtovs,Male,10,4,SC,2,Vidzeme,38873,1947,1156,39664,""
16,6,Roberts,Bogomols,Male,10,4,SC,2,Vidzeme,38873,1907,1148,39632,""
17,5,Jānis,Nīkrencis,Male,10,4,SC,2,Vidzeme,38873,2031,1283,39621,""
18,11,Normunds,Aizpurs,Male,10,4,SC,2,Vidzeme,38873,1866,1213,39526,""
19,27,Andrejs,Burvis,Male,10,4,SC,2,Vidzeme,38873,1768,1120,39521,""
20,12,Inita,Sokolova,Female,10,4,SC,2,Vidzeme,38873,1813,1168,39518,""
21,18,Jurijs,Kovrigins,Male,10,4,SC,2,Vidzeme,38873,1842,1199,39516,""
22,30,Vineta,Sprugaine,Female,10,4,SC,2,Vidzeme,38873,1781,1201,39453,""
23,23,Jeļena,Toca,Female,10,4,SC,2,Vidzeme,38873,1762,1249,39386,""
24,10,Astra,Ozola,Female,10,4,SC,2,Vidzeme,38873,1773,1272,39374,""
25,19,Imants,Jurevičius,Male,10,4,SC,2,Vidzeme,38873,1550,1096,39327,""
26,20,Gints,Ritums,Male,10,4,SC,2,Vidzeme,38873,1619,1194,39298,""
27,4,Lauris,Valainis,Male,10,4,SC,2,Vidzeme,38873,1677,1252,39298,""
28,14,Ivars,Gavars,Male,10,4,SC,2,Vidzeme,38873,1636,1225,39284,""
29,13,Zigurds,Beņķis,Male,10,4,SC,2,Vidzeme,38873,1623,1243,39253,""
30,22,Uldis,Zommers,Male,10,4,SC,2,Vidzeme,38873,1535,1205,39203,""
1,7,Ivans,Ribakovs,Male,10,4,SC,3,Latgale,59281,13985,2084,71182,ievēlēts
2,1,Jānis,Tutins,Male,10,4,SC,3,Latgale,59281,12784,2703,69362,ievēlēts
3,2,Raimonds,Rubiks,Male,10,4,SC,3,Latgale,59281,8086,2828,64539,ievēlēts
4,15,Vladimirs,Nikonovs,Male,10,4,SC,3,Latgale,59281,7224,2178,64327,ievēlēts
5,4,Aleksandrs,Jakimovs,Male,10,4,SC,3,Latgale,59281,6107,2292,63096,ievēlēts
6,3,Aleksejs,Burunovs,Male,10,4,SC,3,Latgale,59281,7602,3978,62905,ievēlēts
7,9,Sergejs,Fjodorovs,Male,10,4,SC,3,Latgale,59281,5789,2420,62650,ievēlēts
8,11,Dmitrijs,Rodionovs,Male,10,4,SC,3,Latgale,59281,5088,2316,62053,ievēlēts
9,18,Jeļena,Lazareva,Female,10,4,SC,3,Latgale,59281,4986,2415,61852,""
10,6,Jānis,Krišāns,Male,10,4,SC,3,Latgale,59281,4561,2668,61174,""
11,13,Marks,Dubovskis,Male,10,4,SC,3,Latgale,59281,4346,2496,61131,""
12,17,Tatjana,Mieriņa,Female,10,4,SC,3,Latgale,59281,4250,2534,60997,""
13,14,Pāvels,Rjazancevs,Male,10,4,SC,3,Latgale,59281,4091,2623,60749,""
14,10,Biruta,Višņevska,Female,10,4,SC,3,Latgale,59281,3943,2565,60659,""
15,12,Voldemārs,Dibaņins,Male,10,4,SC,3,Latgale,59281,3958,2619,60620,""
16,8,Staņislavs,Jankelāns,Male,10,4,SC,3,Latgale,59281,3915,2700,60496,""
17,5,Ēriks,Didrihsons,Male,10,4,SC,3,Latgale,59281,3956,2881,60356,""
18,16,Ivans,Ludāns,Male,10,4,SC,3,Latgale,59281,3513,2489,60305,""
19,19,Modris,Auziņš,Male,10,4,SC,3,Latgale,59281,3345,2644,59982,""
1,1,Valērijs,Agešins,Male,10,4,SC,4,Kurzeme,15534,7836,424,22946,ievēlēts
2,5,Valērijs,Kravcovs,Male,10,4,SC,4,Kurzeme,15534,3003,1230,17307,ievēlēts
3,10,Sergejs,Dikterjovs,Male,10,4,SC,4,Kurzeme,15534,1784,727,16591,""
4,2,Mārtiņš,Lauva,Male,10,4,SC,4,Kurzeme,15534,1668,623,16579,""
5,3,Jānis,Matulis,Male,10,4,SC,4,Kurzeme,15534,1534,642,16426,""
6,12,Romans,Miloslavskis,Male,10,4,SC,4,Kurzeme,15534,1630,870,16294,""
7,4,Alīna,Rugine,Female,10,4,SC,4,Kurzeme,15534,1519,766,16287,""
8,9,Indulis,Jankovskis,Male,10,4,SC,4,Kurzeme,15534,1346,655,16225,""
9,13,Tatjana,Seikstule,Female,10,4,SC,4,Kurzeme,15534,1332,685,16181,""
10,14,Juris,Haberkorns,Male,10,4,SC,4,Kurzeme,15534,1150,619,16065,""
11,11,Viesturs,Āboliņš,Male,10,4,SC,4,Kurzeme,15534,1146,618,16062,""
12,7,Ilona,Voļvača,Female,10,4,SC,4,Kurzeme,15534,1267,747,16054,""
13,6,Leonards,Čamanis,Male,10,4,SC,4,Kurzeme,15534,1437,919,16052,""
14,8,Anna,Juhimuka,Female,10,4,SC,4,Kurzeme,15534,1110,667,15977,""
15,15,Olavs,Karelsons,Male,10,4,SC,4,Kurzeme,15534,1082,644,15972,""
16,16,Dmitrijs,Butramjevs,Male,10,4,SC,4,Kurzeme,15534,1286,1072,15748,""
1,1,Vitālijs,Orlovs,Male,10,4,SC,5,Zemgale,20648,5424,785,25287,ievēlēts
2,7,Valentīns,Grigorjevs,Male,10,4,SC,5,Zemgale,20648,2610,825,22433,ievēlēts
3,11,Sergejs,Volkovs,Male,10,4,SC,5,Zemgale,20648,2229,811,22066,""
4,12,Vladimirs,Reskājs,Male,10,4,SC,5,Zemgale,20648,2127,784,21991,""
5,6,Anatolijs,Grigorjevs,Male,10,4,SC,5,Zemgale,20648,2154,867,21935,""
6,9,Mihails,Simonovs,Male,10,4,SC,5,Zemgale,20648,1979,726,21901,""
7,13,Nikolajs,Sokols,Male,10,4,SC,5,Zemgale,20648,2009,771,21886,""
8,2,Aivars,Bergers,Male,10,4,SC,5,Zemgale,20648,1893,763,21778,""
9,17,Andrejs,Eihvalds,Male,10,4,SC,5,Zemgale,20648,1763,813,21598,""
10,16,Ivars,Jakovels,Male,10,4,SC,5,Zemgale,20648,1575,782,21441,""
11,14,Viktors,Valainis,Male,10,4,SC,5,Zemgale,20648,1655,879,21424,""
12,3,Āris,Ruža,Male,10,4,SC,5,Zemgale,20648,1532,867,21313,""
13,5,Kārlis,Plūmiņš,Male,10,4,SC,5,Zemgale,20648,1459,834,21273,""
14,18,Māris,Skudra,Male,10,4,SC,5,Zemgale,20648,1413,801,21260,""
15,4,Ainārs,Galviņš,Male,10,4,SC,5,Zemgale,20648,1437,842,21243,""
16,15,Mareks,Žizņevskis,Male,10,4,SC,5,Zemgale,20648,1439,922,21165,""
17,8,Valdis,Blūzma,Male,10,4,SC,5,Zemgale,20648,1241,769,21120,""
18,10,Guntars,Ķirķis,Male,10,4,SC,5,Zemgale,20648,1185,849,20984,""
1,1,Anatolijs,Romaņuks,Male,10,5,"Tautas kontrole",1,Rīga,1048,257,33,1272,N/A
2,5,Normunds,Grostiņš,Male,10,5,"Tautas kontrole",1,Rīga,1048,153,23,1178,N/A
3,2,Aļona,Jakuba,Female,10,5,"Tautas kontrole",1,Rīga,1048,94,38,1104,N/A
4,3,Dmitrijs,Širjajevs,Male,10,5,"Tautas kontrole",1,Rīga,1048,85,31,1102,N/A
5,14,Viktors,Dinēvičs,Male,10,5,"Tautas kontrole",1,Rīga,1048,80,31,1097,N/A
6,11,Andrejs,Ņikiforovs,Male,10,5,"Tautas kontrole",1,Rīga,1048,75,32,1091,N/A
7,7,Andrejs,Andrianovs,Male,10,5,"Tautas kontrole",1,Rīga,1048,67,27,1088,N/A
8,31,Juris,Lapinskis,Male,10,5,"Tautas kontrole",1,Rīga,1048,57,23,1082,N/A
9,4,Roberts,Volfs,Male,10,5,"Tautas kontrole",1,Rīga,1048,67,33,1082,N/A
10,6,Olga,Samkova,Female,10,5,"Tautas kontrole",1,Rīga,1048,63,29,1082,N/A
11,13,Viktorija,Petrova,Female,10,5,"Tautas kontrole",1,Rīga,1048,61,29,1080,N/A
12,15,Ēriks,Tīrums,Male,10,5,"Tautas kontrole",1,Rīga,1048,57,28,1077,N/A
13,10,Irīna,Tračuma,Female,10,5,"Tautas kontrole",1,Rīga,1048,54,28,1074,N/A
14,21,Diāna,Špāka,Female,10,5,"Tautas kontrole",1,Rīga,1048,51,26,1073,N/A
15,8,Arturs,Lifšics,Male,10,5,"Tautas kontrole",1,Rīga,1048,53,29,1072,N/A
16,23,Kaspars,Zariņš,Male,10,5,"Tautas kontrole",1,Rīga,1048,51,28,1071,N/A
17,17,Ināra,Bertulāne,Female,10,5,"Tautas kontrole",1,Rīga,1048,46,25,1069,N/A
18,20,Vitālijs,Ozerskis,Male,10,5,"Tautas kontrole",1,Rīga,1048,45,25,1068,N/A
19,9,Mihails,Kļackins,Male,10,5,"Tautas kontrole",1,Rīga,1048,55,36,1067,N/A
20,27,Egīls,Turks,Male,10,5,"Tautas kontrole",1,Rīga,1048,43,25,1066,N/A
21,19,Olga,Zeļika,Female,10,5,"Tautas kontrole",1,Rīga,1048,44,27,1065,N/A
22,16,Nikolajs,Šmidts,Male,10,5,"Tautas kontrole",1,Rīga,1048,43,26,1065,N/A
23,26,Valentīna,Badaņina,Female,10,5,"Tautas kontrole",1,Rīga,1048,46,33,1061,N/A
24,12,Aleksejs,Piļipeiko,Male,10,5,"Tautas kontrole",1,Rīga,1048,44,31,1061,N/A
25,25,Māris,Majausks,Male,10,5,"Tautas kontrole",1,Rīga,1048,41,30,1059,N/A
26,24,Indra,Lapšina,Female,10,5,"Tautas kontrole",1,Rīga,1048,42,32,1058,N/A
27,18,Mihails,Petruņa,Male,10,5,"Tautas kontrole",1,Rīga,1048,39,31,1056,N/A
28,28,Iļja,Sterņins,Male,10,5,"Tautas kontrole",1,Rīga,1048,41,35,1054,N/A
29,22,Oļģerts,Močuļskis,Male,10,5,"Tautas kontrole",1,Rīga,1048,38,32,1054,N/A
30,30,Ilmārs,Drullis,Male,10,5,"Tautas kontrole",1,Rīga,1048,40,35,1053,N/A
31,29,Alla,Dzevaltovska,Female,10,5,"Tautas kontrole",1,Rīga,1048,36,39,1045,N/A
1,1,Rihards,Jablokovs,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,255,43,1309,N/A
2,10,Aivars,Krūmiņš,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,132,34,1195,N/A
3,2,Igors,Tračums,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,128,44,1181,N/A
4,3,Artūrs,Andersons,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,123,48,1172,N/A
5,4,Mārtiņš,Eglītis,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,103,34,1166,N/A
6,11,Vineta,Kalniņa,Female,10,5,"Tautas kontrole",2,Vidzeme,1097,107,40,1164,N/A
7,5,Iveta,Antona,Female,10,5,"Tautas kontrole",2,Vidzeme,1097,111,47,1161,N/A
8,6,Elīna,Dubrovska,Female,10,5,"Tautas kontrole",2,Vidzeme,1097,103,44,1156,N/A
9,9,Pēteris,Černis,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,91,47,1141,N/A
10,8,Gatis,Klūga,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,87,46,1138,N/A
11,7,Vladeks,Hains,Male,10,5,"Tautas kontrole",2,Vidzeme,1097,91,53,1135,N/A
1,1,Maija,Zālīte,Female,10,5,"Tautas kontrole",3,Latgale,548,121,29,640,N/A
2,5,Ilona,Aleksandrova,Female,10,5,"Tautas kontrole",3,Latgale,548,74,42,580,N/A
3,7,Jānis,Žogla,Male,10,5,"Tautas kontrole",3,Latgale,548,73,43,578,N/A
4,2,Arturs,Gaidels,Male,10,5,"Tautas kontrole",3,Latgale,548,65,38,575,N/A
5,4,Jurijs,Kisļaks,Male,10,5,"Tautas kontrole",3,Latgale,548,68,42,574,N/A
6,3,Dzidra,Kalniņa,Female,10,5,"Tautas kontrole",3,Latgale,548,68,43,573,N/A
7,6,Vladislavs,Šendriks,Male,10,5,"Tautas kontrole",3,Latgale,548,62,42,568,N/A
1,1,Elita,Kosaka,Female,10,5,"Tautas kontrole",4,Kurzeme,600,195,42,753,N/A
2,3,Tālivaldis,Macpans,Male,10,5,"Tautas kontrole",4,Kurzeme,600,109,38,671,N/A
3,2,Jeļena,Garbuzova,Female,10,5,"Tautas kontrole",4,Kurzeme,600,78,65,613,N/A
4,4,Mārīte,Jansone,Female,10,5,"Tautas kontrole",4,Kurzeme,600,64,53,611,N/A
5,6,Elīna,Petroženko,Female,10,5,"Tautas kontrole",4,Kurzeme,600,53,56,597,N/A
6,5,Valērijs,Godunovs,Male,10,5,"Tautas kontrole",4,Kurzeme,600,54,69,585,N/A
1,1,Māris,Vanags,Male,10,5,"Tautas kontrole",5,Zemgale,709,151,20,840,N/A
2,2,Juris,Turkopolis,Male,10,5,"Tautas kontrole",5,Zemgale,709,79,24,764,N/A
3,5,Inārs,Vaļums,Male,10,5,"Tautas kontrole",5,Zemgale,709,77,27,759,N/A
4,10,Solvita,Bondarenoka,Female,10,5,"Tautas kontrole",5,Zemgale,709,75,29,755,N/A
5,3,Ainārs,Komarovskis,Male,10,5,"Tautas kontrole",5,Zemgale,709,74,30,753,N/A
6,7,Ligita,Nukse,Female,10,5,"Tautas kontrole",5,Zemgale,709,70,26,753,N/A
7,9,Vilis,Nežberts,Male,10,5,"Tautas kontrole",5,Zemgale,709,63,29,743,N/A
8,11,Osvalds,Bondarenoks,Male,10,5,"Tautas kontrole",5,Zemgale,709,61,29,741,N/A
9,6,Inga,Sovas,Female,10,5,"Tautas kontrole",5,Zemgale,709,60,28,741,N/A
10,8,Arnis,Narogs,Male,10,5,"Tautas kontrole",5,Zemgale,709,57,31,735,N/A
11,4,Vjačeslavs,Rūķis,Male,10,5,"Tautas kontrole",5,Zemgale,709,59,34,734,N/A
1,1,Raimonds,Vējonis,Male,10,6,ZZS,1,Rīga,31508,6376,1745,36139,ievēlēts
2,2,Kārlis,Seržants,Male,10,6,ZZS,1,Rīga,31508,4811,2779,33540,ievēlēts
3,3,Jānis,Strazdiņš,Male,10,6,ZZS,1,Rīga,31508,2507,1717,32298,ievēlēts
4,15,Māris,Dzelzskalns,Male,10,6,ZZS,1,Rīga,31508,923,1395,31036,""
5,10,Juris,Vectirāns,Male,10,6,ZZS,1,Rīga,31508,1212,1876,30844,""
6,12,Kārlis,Krēsliņš,Male,10,6,ZZS,1,Rīga,31508,774,1472,30810,""
7,13,Arvīds,Ulme,Male,10,6,ZZS,1,Rīga,31508,1415,2114,30809,""
8,24,Jānis,Grasis,Male,10,6,ZZS,1,Rīga,31508,731,1461,30778,""
9,32,Askolds,Kļaviņš,Male,10,6,ZZS,1,Rīga,31508,960,1720,30748,""
10,31,Artis,Stucka,Male,10,6,ZZS,1,Rīga,31508,747,1527,30728,""
11,7,Silva,Ozoliņa,Female,10,6,ZZS,1,Rīga,31508,882,1666,30724,""
12,23,Jānis,Lubiņš,Male,10,6,ZZS,1,Rīga,31508,601,1436,30673,""
13,11,Rolands,Broks,Male,10,6,ZZS,1,Rīga,31508,700,1584,30624,""
14,22,Mārtiņš,Jirgens,Male,10,6,ZZS,1,Rīga,31508,566,1520,30554,""
15,29,Gita,Rēvalde,Female,10,6,ZZS,1,Rīga,31508,592,1560,30540,""
16,30,Uldis,Kanders,Male,10,6,ZZS,1,Rīga,31508,536,1514,30530,""
17,9,Edgars,Tavars,Male,10,6,ZZS,1,Rīga,31508,628,1610,30526,""
18,17,Anita,Biķerniece,Female,10,6,ZZS,1,Rīga,31508,552,1538,30522,""
19,25,Solvita,Rudoviča,Female,10,6,ZZS,1,Rīga,31508,667,1684,30491,""
20,6,Valdis,Kalnozols,Male,10,6,ZZS,1,Rīga,31508,1472,2495,30485,""
21,26,Dita,Lūka,Female,10,6,ZZS,1,Rīga,31508,570,1606,30472,""
22,18,Ilona,Līce,Female,10,6,ZZS,1,Rīga,31508,561,1600,30469,""
23,28,Egīls,Īverts,Male,10,6,ZZS,1,Rīga,31508,456,1561,30403,""
24,27,Vita,Mole,Female,10,6,ZZS,1,Rīga,31508,471,1643,30336,""
25,16,Uģis,Rūķītis,Male,10,6,ZZS,1,Rīga,31508,941,2119,30330,""
26,8,Andrejs,Staķis,Male,10,6,ZZS,1,Rīga,31508,730,1935,30303,""
27,20,Aleksandrs,Zoltners,Male,10,6,ZZS,1,Rīga,31508,524,1799,30233,""
28,21,Lelde,Lobodinska,Female,10,6,ZZS,1,Rīga,31508,457,1762,30203,""
29,14,Iveta,Purne,Female,10,6,ZZS,1,Rīga,31508,898,2316,30090,""
30,5,Dmitrijs,Smirnovs,Male,10,6,ZZS,1,Rīga,31508,1033,2656,29885,""
31,19,Aivars,Visockis,Male,10,6,ZZS,1,Rīga,31508,1400,3416,29492,""
32,4,Imants,Kalniņš,Male,10,6,ZZS,1,Rīga,31508,1924,4430,29002,""
1,2,Ingmārs,Līdaka,Male,10,6,ZZS,2,Vidzeme,58909,17524,3575,72858,ievēlēts
2,1,Jānis,Dūklavs,Male,10,6,ZZS,2,Vidzeme,58909,13730,2602,70037,ievēlēts
3,9,Iveta,Grigule,Female,10,6,ZZS,2,Vidzeme,58909,4070,3340,59639,ievēlēts
4,4,Andris,Bērziņš,Male,10,6,ZZS,2,Vidzeme,58909,3798,4368,58339,ievēlēts
5,5,Armands,Krauze,Male,10,6,ZZS,2,Vidzeme,58909,2199,3205,57903,ievēlēts
6,3,Vitauts,Staņa,Male,10,6,ZZS,2,Vidzeme,58909,2737,3801,57845,ievēlēts
7,17,Didzis,Zemmers,Male,10,6,ZZS,2,Vidzeme,58909,1987,3103,57793,""
8,20,Laimis,Šāvējs,Male,10,6,ZZS,2,Vidzeme,58909,1736,3124,57521,""
9,10,Indulis,Jansons,Male,10,6,ZZS,2,Vidzeme,58909,1549,3010,57448,""
10,6,Inese,Aizstrauta,Female,10,6,ZZS,2,Vidzeme,58909,2664,4191,57382,""
11,24,"Guntis Jānis",Eniņš,Male,10,6,ZZS,2,Vidzeme,58909,2036,3592,57353,""
12,14,Modris,Grantiņš,Male,10,6,ZZS,2,Vidzeme,58909,1449,3061,57297,""
13,29,Aivars,Straume,Male,10,6,ZZS,2,Vidzeme,58909,1719,3364,57264,""
14,26,Andis,Kāposts,Male,10,6,ZZS,2,Vidzeme,58909,3223,5029,57103,""
15,13,"Mārtiņš Ritums",Treimanis,Male,10,6,ZZS,2,Vidzeme,58909,1370,3199,57080,""
16,27,Gunārs,Ciglis,Male,10,6,ZZS,2,Vidzeme,58909,1271,3163,57017,""
17,19,Aivars,Smagars,Male,10,6,ZZS,2,Vidzeme,58909,1213,3127,56995,""
18,25,Guntis,Vilnītis,Male,10,6,ZZS,2,Vidzeme,58909,1329,3268,56970,""
19,30,Indriķis,Putniņš,Male,10,6,ZZS,2,Vidzeme,58909,1447,3390,56966,""
20,11,Regīna,Simsone,Female,10,6,ZZS,2,Vidzeme,58909,1328,3329,56908,""
21,15,Biruta,Eglīte,Female,10,6,ZZS,2,Vidzeme,58909,1266,3300,56875,""
22,12,Roberts,Ozols,Male,10,6,ZZS,2,Vidzeme,58909,1119,3167,56861,""
