PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
28,24,Haldors,Ivanovskis,Male,8,1,TB/LNNK,1,Rīga,16423,290,796,15917,""
1,2,Guntars,Krasts,Male,8,1,TB/LNNK,2,Vidzeme,15170,7077,206,22041,"ievēlēts Rīgas apgabalā"
2,1,Roberts,Zīle,Male,8,1,TB/LNNK,2,Vidzeme,15170,4157,271,19056,"ievēlēts Rīgas apgabalā"
3,25,Ģirts-Valdis,Kristovskis,Male,8,1,TB/LNNK,2,Vidzeme,15170,4011,358,18823,ievēlēts
4,26,Jānis,Straume,Male,8,1,TB/LNNK,2,Vidzeme,15170,3527,496,18201,ievēlēts
5,6,Anna,Seile,Female,8,1,TB/LNNK,2,Vidzeme,15170,2714,550,17334,"ievēlēta Zemgales apgabalā"
6,3,Juris,Dobelis,Male,8,1,TB/LNNK,2,Vidzeme,15170,2971,1206,16935,""
7,22,Inese,Vaidere,Female,8,1,TB/LNNK,2,Vidzeme,15170,2190,527,16833,""
8,24,Imants,Kalniņš,Male,8,1,TB/LNNK,2,Vidzeme,15170,2204,616,16758,""
9,8,Dainis,Stalts,Male,8,1,TB/LNNK,2,Vidzeme,15170,1388,473,16085,""
10,10,Aida,Prēdele,Female,8,1,TB/LNNK,2,Vidzeme,15170,1312,635,15847,""
11,4,Vladimirs,Makarovs,Male,8,1,TB/LNNK,2,Vidzeme,15170,1826,1195,15801,""
12,17,Andrejs,Krastiņš,Male,8,1,TB/LNNK,2,Vidzeme,15170,770,555,15385,""
13,13,Andrejs,Požarnovs,Male,8,1,TB/LNNK,2,Vidzeme,15170,1174,1008,15336,""
14,5,Jānis,Strautnieks,Male,8,1,TB/LNNK,2,Vidzeme,15170,646,490,15326,""
15,23,Dzintars,Kudums,Male,8,1,TB/LNNK,2,Vidzeme,15170,542,459,15253,""
16,9,Einārs,Cilinskis,Male,8,1,TB/LNNK,2,Vidzeme,15170,590,515,15245,""
17,16,Jānis,Siliņš,Male,8,1,TB/LNNK,2,Vidzeme,15170,527,478,15219,""
18,12,Roberts,Jurdžs,Male,8,1,TB/LNNK,2,Vidzeme,15170,665,619,15216,""
19,18,Aigars,Eniņš,Male,8,1,TB/LNNK,2,Vidzeme,15170,455,440,15185,""
20,11,Juris,Griķis,Male,8,1,TB/LNNK,2,Vidzeme,15170,480,492,15158,""
21,19,Normunds,Broks,Male,8,1,TB/LNNK,2,Vidzeme,15170,355,441,15084,""
22,20,Gints,Lazdiņš,Male,8,1,TB/LNNK,2,Vidzeme,15170,347,466,15051,""
23,21,Normunds,Pēterkops,Male,8,1,TB/LNNK,2,Vidzeme,15170,364,515,15019,""
24,7,Erna,Pormeistere,Female,8,1,TB/LNNK,2,Vidzeme,15170,365,593,14942,""
25,15,Jānis,Gailis,Male,8,1,TB/LNNK,2,Vidzeme,15170,317,546,14941,""
26,14,Viktors,Jaksons,Male,8,1,TB/LNNK,2,Vidzeme,15170,596,985,14781,""
1,1,Guntars,Krasts,Male,8,1,TB/LNNK,3,Latgale,5907,2288,281,7914,"ievēlēts Rīgas apgabalā"
2,5,Pēteris,Tabūns,Male,8,1,TB/LNNK,3,Latgale,5907,1372,398,6881,ievēlēts
3,16,Ģirts-Valdis,Kristovskis,Male,8,1,TB/LNNK,3,Latgale,5907,1087,389,6605,"ievēlēts Vidzemes apgabalā"
4,2,Juris,Boldāns,Male,8,1,TB/LNNK,3,Latgale,5907,1043,382,6568,""
5,17,Māris,Grīnblats,Male,8,1,TB/LNNK,3,Latgale,5907,1008,449,6466,"ievēlēts Kurzemes apgabalā"
6,6,Vladimirs,Makarovs,Male,8,1,TB/LNNK,3,Latgale,5907,791,498,6200,""
7,3,Jānis,Trupovnieks,Male,8,1,TB/LNNK,3,Latgale,5907,718,427,6198,""
8,4,Roberts,Jurdžs,Male,8,1,TB/LNNK,3,Latgale,5907,675,465,6117,""
9,15,Andrejs,Požarnovs,Male,8,1,TB/LNNK,3,Latgale,5907,619,482,6044,""
10,14,"Juris Galerijs",Vidiņš,Male,8,1,TB/LNNK,3,Latgale,5907,656,528,6035,""
11,7,Gunārs,Spradzenko,Male,8,1,TB/LNNK,3,Latgale,5907,457,463,5901,""
12,10,Jānis,Mūrnieks,Male,8,1,TB/LNNK,3,Latgale,5907,406,430,5883,""
13,8,Jānis,Zviedris,Male,8,1,TB/LNNK,3,Latgale,5907,427,473,5861,""
14,11,Jevģēnijs,Slišāns,Male,8,1,TB/LNNK,3,Latgale,5907,395,449,5853,""
15,9,Arnis,Ludboržs,Male,8,1,TB/LNNK,3,Latgale,5907,382,444,5845,""
16,12,Ringolds,Zelčs,Male,8,1,TB/LNNK,3,Latgale,5907,320,456,5771,""
17,13,Francis,Kudiņš,Male,8,1,TB/LNNK,3,Latgale,5907,314,472,5749,""
1,1,Ģirts-Valdis,Kristovskis,Male,8,1,TB/LNNK,4,Kurzeme,7563,2689,176,10076,"ievēlēts Vidzemes apgabalā"
2,14,Roberts,Zīle,Male,8,1,TB/LNNK,4,Kurzeme,7563,1939,152,9350,"ievēlēts Rīgas apgabalā"
3,2,Jānis,Straume,Male,8,1,TB/LNNK,4,Kurzeme,7563,1916,183,9296,"ievēlēts Vidzemes apgabalā"
4,13,Māris,Grīnblats,Male,8,1,TB/LNNK,4,Kurzeme,7563,1768,279,9052,ievēlēts
5,7,Anna,Seile,Female,8,1,TB/LNNK,4,Kurzeme,7563,1446,305,8704,"ievēlēta Zemgales apgabalā"
6,6,Imants,Kalniņš,Male,8,1,TB/LNNK,4,Kurzeme,7563,1230,349,8444,""
7,3,Dzintars,Kudums,Male,8,1,TB/LNNK,4,Kurzeme,7563,1035,206,8392,""
8,12,Vents,Balodis,Male,8,1,TB/LNNK,4,Kurzeme,7563,706,242,8027,""
9,4,Jānis-Imants,Birzkops,Male,8,1,TB/LNNK,4,Kurzeme,7563,560,343,7780,""
10,10,Inguna,Raituma,Female,8,1,TB/LNNK,4,Kurzeme,7563,452,306,7709,""
11,8,Modris,Ekšteins,Male,8,1,TB/LNNK,4,Kurzeme,7563,454,323,7694,""
12,5,Modris,Fokerots,Male,8,1,TB/LNNK,4,Kurzeme,7563,337,386,7514,""
13,9,Aigars,Ķimenis,Male,8,1,TB/LNNK,4,Kurzeme,7563,245,295,7513,""
14,11,Jānis,Gailis,Male,8,1,TB/LNNK,4,Kurzeme,7563,366,436,7493,""
1,11,Guntars,Krasts,Male,8,1,TB/LNNK,5,Zemgale,8333,3830,174,11989,"ievēlēts Rīgas apgabalā"
2,1,Jānis,Straume,Male,8,1,TB/LNNK,5,Zemgale,8333,2386,313,10406,"ievēlēts Vidzemes apgabalā"
3,14,Anna,Seile,Female,8,1,TB/LNNK,5,Zemgale,8333,1640,401,9572,ievēlēta
4,4,Juris,Dobelis,Male,8,1,TB/LNNK,5,Zemgale,8333,1814,722,9425,""
5,15,Dzintars,Rasnačs,Male,8,1,TB/LNNK,5,Zemgale,8333,1168,222,9279,""
6,2,Vents,Balodis,Male,8,1,TB/LNNK,5,Zemgale,8333,1312,372,9273,""
7,13,Pēteris,Tabūns,Male,8,1,TB/LNNK,5,Zemgale,8333,1234,652,8915,"ievēlēts Latgales apgabalā"
8,6,Andrejs,Požarnovs,Male,8,1,TB/LNNK,5,Zemgale,8333,1006,629,8710,""
9,3,Valdis,Labanovskis,Male,8,1,TB/LNNK,5,Zemgale,8333,737,368,8702,""
10,8,Ēvalds,Dreimanis,Male,8,1,TB/LNNK,5,Zemgale,8333,540,360,8513,""
11,5,Pēteris,Gabrilovičs,Male,8,1,TB/LNNK,5,Zemgale,8333,508,418,8423,""
12,9,Agra,Zaķe,Female,8,1,TB/LNNK,5,Zemgale,8333,490,424,8399,""
13,7,Inta,Baltgalve,Female,8,1,TB/LNNK,5,Zemgale,8333,468,488,8313,""
14,12,Viktors,Jaksons,Male,8,1,TB/LNNK,5,Zemgale,8333,500,565,8268,""
15,10,Smaidis,Aizpurietis,Male,8,1,TB/LNNK,5,Zemgale,8333,361,450,8244,""
1,1,Jānis,Jurkāns,Male,8,2,PCTVL,1,Rīga,86801,40018,702,126117,ievēlēts
2,5,Boriss,Cilevičs,Male,8,2,PCTVL,1,Rīga,86801,14070,1142,99729,ievēlēts
3,28,Dainis,Turlais,Male,8,2,PCTVL,1,Rīga,86801,13620,1307,99114,ievēlēts
4,10,Jakovs,Pliners,Male,8,2,PCTVL,1,Rīga,86801,12719,1247,98273,ievēlēts
5,3,Nikolajs,Kabanovs,Male,8,2,PCTVL,1,Rīga,86801,12236,1350,97687,ievēlēts
6,11,Andrejs,Klementjevs,Male,8,2,PCTVL,1,Rīga,86801,11622,921,97502,ievēlēts
7,2,Vladimirs,Buzajevs,Male,8,2,PCTVL,1,Rīga,86801,11181,1235,96747,ievēlēts
8,7,Juris,Sokolovskis,Male,8,2,PCTVL,1,Rīga,86801,10069,1055,95815,ievēlēts
9,23,Valērijs,Karpuškins,Male,8,2,PCTVL,1,Rīga,86801,9930,1411,95320,ievēlēts
10,13,Jānis,Urbanovičs,Male,8,2,PCTVL,1,Rīga,86801,9008,1185,94624,ievēlēts
11,6,Natālija,Jolkina,Female,8,2,PCTVL,1,Rīga,86801,8180,1367,93614,""
12,14,Aleksandrs,Sakovskis,Male,8,2,PCTVL,1,Rīga,86801,7755,992,93564,""
13,27,Marks,Dubovskis,Male,8,2,PCTVL,1,Rīga,86801,8925,2191,93535,""
14,17,Modris,Lujāns,Male,8,2,PCTVL,1,Rīga,86801,8142,1573,93370,""
15,15,Gaļina,Rešina,Female,8,2,PCTVL,1,Rīga,86801,7786,1257,93330,""
16,8,Viktors,Ivanovs,Male,8,2,PCTVL,1,Rīga,86801,7443,1108,93136,""
17,16,Andrejs,Jakovļevs,Male,8,2,PCTVL,1,Rīga,86801,7219,1065,92955,""
18,9,Sergejs,Hristoļubovs,Male,8,2,PCTVL,1,Rīga,86801,7231,1168,92864,""
19,19,Sergejs,Mirskis,Male,8,2,PCTVL,1,Rīga,86801,7151,1286,92666,""
20,22,Tatjana,Boguševiča,Female,8,2,PCTVL,1,Rīga,86801,7105,1296,92610,""
21,12,Aleksandrs,Ivanovs,Male,8,2,PCTVL,1,Rīga,86801,6922,1125,92598,""
22,20,Maksims,Margoļins,Male,8,2,PCTVL,1,Rīga,86801,6807,1304,92304,""
23,4,Aivars,Dātavs,Male,8,2,PCTVL,1,Rīga,86801,6676,1178,92299,""
24,18,Viktors,Fedotovs,Male,8,2,PCTVL,1,Rīga,86801,6521,1056,92266,""
25,24,Antoņina,Ignatāne,Female,8,2,PCTVL,1,Rīga,86801,6502,1188,92115,""
26,25,Žanna,Kareļina,Female,8,2,PCTVL,1,Rīga,86801,6476,1343,91934,""
27,26,Zoja,Gorbunova,Female,8,2,PCTVL,1,Rīga,86801,6454,1336,91919,""
28,21,Irēna,Meclanga,Female,8,2,PCTVL,1,Rīga,86801,5333,1412,90722,""
1,1,Jānis,Jurkāns,Male,8,2,PCTVL,2,Vidzeme,22889,10277,201,32965,"ievēlēts Rīgas apgabalā"
2,2,Dainis,Turlais,Male,8,2,PCTVL,2,Vidzeme,22889,4291,367,26813,"ievēlēts Rīgas apgabalā"
3,13,Andrejs,Klementjevs,Male,8,2,PCTVL,2,Vidzeme,22889,2686,337,25238,"ievēlēts Rīgas apgabalā"
4,11,Oļegs,Deņisovs,Male,8,2,PCTVL,2,Vidzeme,22889,2505,381,25013,ievēlēts
5,26,Jānis,Urbanovičs,Male,8,2,PCTVL,2,Vidzeme,22889,2342,446,24785,"ievēlēts Rīgas apgabalā"
6,17,Aleksandrs,Bartaševičs,Male,8,2,PCTVL,2,Vidzeme,22889,2212,379,24722,"ievēlēts Latgales apgabalā"
7,3,Andris,Tolmačovs,Male,8,2,PCTVL,2,Vidzeme,22889,2160,415,24634,ievēlēts
8,10,Igors,Solovjovs,Male,8,2,PCTVL,2,Vidzeme,22889,1929,366,24452,ievēlēts
9,5,Anatolijs,Bobrovs,Male,8,2,PCTVL,2,Vidzeme,22889,1961,414,24436,""
10,12,Juris,Sokolovskis,Male,8,2,PCTVL,2,Vidzeme,22889,1850,361,24378,"ievēlēts Rīgas apgabalā"
11,4,Ingrīda,Podkolzina,Female,8,2,PCTVL,2,Vidzeme,22889,1890,446,24333,""
12,22,Igors,Pimenovs,Male,8,2,PCTVL,2,Vidzeme,22889,1761,362,24288,""
13,21,Miroslavs,Mitrofanovs,Male,8,2,PCTVL,2,Vidzeme,22889,1763,400,24252,""
14,25,Vladimirs,Buzajevs,Male,8,2,PCTVL,2,Vidzeme,22889,1749,397,24241,"ievēlēts Rīgas apgabalā"
15,24,Sergejs,Solovjovs,Male,8,2,PCTVL,2,Vidzeme,22889,1689,382,24196,""
16,8,Natālija,Jolkina,Female,8,2,PCTVL,2,Vidzeme,22889,1749,450,24188,""
17,15,Ļubova,Prilucka,Female,8,2,PCTVL,2,Vidzeme,22889,1703,425,24167,""
18,14,Jeļena,Jeremejeva,Female,8,2,PCTVL,2,Vidzeme,22889,1579,418,24050,""
19,6,Gita,Frolova,Female,8,2,PCTVL,2,Vidzeme,22889,1601,445,24045,""
20,7,Jānis,Kaverskis,Male,8,2,PCTVL,2,Vidzeme,22889,1479,411,23957,""
21,16,Leonīds,Beķers,Male,8,2,PCTVL,2,Vidzeme,22889,1442,390,23941,""
22,9,Jānis,Treikals,Male,8,2,PCTVL,2,Vidzeme,22889,1462,413,23938,""
23,23,Svetlana,Gnidenko,Female,8,2,PCTVL,2,Vidzeme,22889,1436,405,23920,""
24,18,Ivans,Kitovs,Male,8,2,PCTVL,2,Vidzeme,22889,1390,388,23891,""
25,19,Ludmila,Belinceva,Female,8,2,PCTVL,2,Vidzeme,22889,1392,395,23886,""
26,20,Jānis,Garbovskis,Male,8,2,PCTVL,2,Vidzeme,22889,1333,402,23820,""
1,17,Jānis,Jurkāns,Male,8,2,PCTVL,3,Latgale,57707,21199,771,78135,"ievēlēts Rīgas apgabalā"
2,1,Jānis,Urbanovičs,Male,8,2,PCTVL,3,Latgale,57707,13745,1257,70195,"ievēlēts Rīgas apgabalā"
3,2,Aleksandrs,Bartaševičs,Male,8,2,PCTVL,3,Latgale,57707,12358,1419,68646,ievēlēts
4,8,Ivans,Ribakovs,Male,8,2,PCTVL,3,Latgale,57707,10954,1107,67554,ievēlēts
5,14,Vjačeslavs,Stepaņenko,Male,8,2,PCTVL,3,Latgale,57707,10594,981,67320,ievēlēts
6,3,Martijans,Bekasovs,Male,8,2,PCTVL,3,Latgale,57707,10155,1235,66627,ievēlēts
7,6,Aleksejs,Vidavskis,Male,8,2,PCTVL,3,Latgale,57707,12708,3843,66572,ievēlēts
8,5,Aleksandrs,Golubovs,Male,8,2,PCTVL,3,Latgale,57707,9895,1108,66494,ievēlēts
9,11,Pāvels,Maksimovs,Male,8,2,PCTVL,3,Latgale,57707,9922,1246,66383,ievēlēts
10,15,Sergejs,Fjodorovs,Male,8,2,PCTVL,3,Latgale,57707,9146,1000,65853,ievēlēts
11,10,Anatolijs,Mackevičs,Male,8,2,PCTVL,3,Latgale,57707,8842,1193,65356,ievēlēts
12,13,Igors,Smirnovs,Male,8,2,PCTVL,3,Latgale,57707,8744,1229,65222,""
13,9,Anžela,Aļohno,Female,8,2,PCTVL,3,Latgale,57707,8860,1416,65151,""
14,12,Līga,Švorina,Female,8,2,PCTVL,3,Latgale,57707,8647,1264,65090,""
15,4,Miroslavs,Mitrofanovs,Male,8,2,PCTVL,3,Latgale,57707,10426,3250,64883,""
16,16,Vladimirs,Pedāns,Male,8,2,PCTVL,3,Latgale,57707,7972,1124,64555,""
17,7,Oļegs,Tolmačovs,Male,8,2,PCTVL,3,Latgale,57707,9132,2848,63991,""
1,1,Jānis,Jurkāns,Male,8,2,PCTVL,4,Kurzeme,8284,4038,122,12200,"ievēlēts Rīgas apgabalā"
2,2,Dainis,Turlais,Male,8,2,PCTVL,4,Kurzeme,8284,1871,160,9995,"ievēlēts Rīgas apgabalā"
3,9,Valērijs,Agešins,Male,8,2,PCTVL,4,Kurzeme,8284,1880,207,9957,ievēlēts
4,13,Vadims,Dolmatovs,Male,8,2,PCTVL,4,Kurzeme,8284,1380,165,9499,""
5,4,Vjačeslavs,Kuzņecovs,Male,8,2,PCTVL,4,Kurzeme,8284,1393,215,9462,""
6,14,Jānis,Urbanovičs,Male,8,2,PCTVL,4,Kurzeme,8284,1212,160,9336,"ievēlēts Rīgas apgabalā"
7,7,Oļegs,Tolmačovs,Male,8,2,PCTVL,4,Kurzeme,8284,1138,228,9194,""
8,11,Miroslavs,Mitrofanovs,Male,8,2,PCTVL,4,Kurzeme,8284,1052,174,9162,""
9,6,Ingrīda,Podkolzina,Female,8,2,PCTVL,4,Kurzeme,8284,984,236,9032,""
10,5,Ojārs,Ignacs,Male,8,2,PCTVL,4,Kurzeme,8284,889,184,8989,""
11,3,Harijs,Bārs,Male,8,2,PCTVL,4,Kurzeme,8284,864,227,8921,""
12,8,Ārija,Ozola,Female,8,2,PCTVL,4,Kurzeme,8284,831,201,8914,""
13,12,Kārlis,Plūmiņš,Male,8,2,PCTVL,4,Kurzeme,8284,753,168,8869,""
14,10,Ainārs,Galviņš,Male,8,2,PCTVL,4,Kurzeme,8284,720,200,8804,""
1,1,Jānis,Jurkāns,Male,8,2,PCTVL,5,Zemgale,13407,5993,176,19224,"ievēlēts Rīgas apgabalā"
2,7,Vitālijs,Orlovs,Male,8,2,PCTVL,5,Zemgale,13407,2119,262,15264,ievēlēts
3,14,Andrejs,Aleksejevs,Male,8,2,PCTVL,5,Zemgale,13407,2079,393,15093,ievēlēts
4,2,Modris,Lujāns,Male,8,2,PCTVL,5,Zemgale,13407,1589,504,14492,""
5,5,Oļegs,Tolmačovs,Male,8,2,PCTVL,5,Zemgale,13407,1462,403,14466,""
6,11,Mihails,Černousovs,Male,8,2,PCTVL,5,Zemgale,13407,1379,367,14419,""
7,15,Jānis,Urbanovičs,Male,8,2,PCTVL,5,Zemgale,13407,1258,315,14350,"ievēlēts Rīgas apgabalā"
8,6,Boriss,Rastopirkins,Male,8,2,PCTVL,5,Zemgale,13407,1367,472,14302,""
9,3,Ingrīda,Podkolzina,Female,8,2,PCTVL,5,Zemgale,13407,1315,445,14277,""
10,10,Pauls,Bogdanovs,Male,8,2,PCTVL,5,Zemgale,13407,1204,361,14250,""
11,9,Aivars,Dātavs,Male,8,2,PCTVL,5,Zemgale,13407,1117,410,14114,""
12,13,Valerijs,Strigins,Male,8,2,PCTVL,5,Zemgale,13407,1054,366,14095,""
13,8,Māris,Kalve,Male,8,2,PCTVL,5,Zemgale,13407,1130,445,14092,""
14,4,Alma,Zusāne,Female,8,2,PCTVL,5,Zemgale,13407,1079,401,14085,""
15,12,Līga,Lapinska,Female,8,2,PCTVL,5,Zemgale,13407,1038,490,13955,""
1,2,Sergejs,Žuravļovs,Male,8,3,"Labklājības partija",1,Rīga,4915,1167,81,6001,""
2,1,Viktors,Kalnbērzs,Male,8,3,"Labklājības partija",1,Rīga,4915,1092,48,5959,""
3,26,Jurijs,Žuravļovs,Male,8,3,"Labklājības partija",1,Rīga,4915,785,88,5612,""
4,11,Marika,Žuravļova,Female,8,3,"Labklājības partija",1,Rīga,4915,500,101,5314,""
5,4,Ludmila,Zadornova,Female,8,3,"Labklājības partija",1,Rīga,4915,419,79,5255,""
6,9,Vera,Zozuļa,Female,8,3,"Labklājības partija",1,Rīga,4915,385,77,5223,""
7,20,Igors,Solomatins,Male,8,3,"Labklājības partija",1,Rīga,4915,331,69,5177,""
8,3,Gundars,Valdmanis,Male,8,3,"Labklājības partija",1,Rīga,4915,338,81,5172,""
9,8,Pjotrs,Aleksejevs,Male,8,3,"Labklājības partija",1,Rīga,4915,325,83,5157,""
10,6,Vlada,Dubrovska,Female,8,3,"Labklājības partija",1,Rīga,4915,320,80,5155,""
11,16,Ludmila,Kurova,Female,8,3,"Labklājības partija",1,Rīga,4915,303,73,5145,""
12,15,Larisa,Plotniece,Female,8,3,"Labklājības partija",1,Rīga,4915,293,72,5136,""
13,13,Tatjana,Niparte,Female,8,3,"Labklājības partija",1,Rīga,4915,290,70,5135,""
14,27,Jurijs,Golovaņovs,Male,8,3,"Labklājības partija",1,Rīga,4915,289,72,5132,""
15,17,Vladimirs,Litviņenkovs,Male,8,3,"Labklājības partija",1,Rīga,4915,294,82,5127,""
16,5,Aleksandrs,Meilehs,Male,8,3,"Labklājības partija",1,Rīga,4915,294,83,5126,""
17,25,Inna,Mamina,Female,8,3,"Labklājības partija",1,Rīga,4915,274,77,5112,""
18,7,Normunds,Grostiņš,Male,8,3,"Labklājības partija",1,Rīga,4915,265,75,5105,""
19,10,Armands,Stendzenieks,Male,8,3,"Labklājības partija",1,Rīga,4915,298,114,5099,""
20,12,Gunārs,Katkevičs,Male,8,3,"Labklājības partija",1,Rīga,4915,259,75,5099,""
21,18,Jānis,Kučinskis,Male,8,3,"Labklājības partija",1,Rīga,4915,257,78,5094,""
22,28,Ivans,Apalenis,Male,8,3,"Labklājības partija",1,Rīga,4915,241,70,5086,""
23,24,Aleksandrs,Lētiņš,Male,8,3,"Labklājības partija",1,Rīga,4915,242,73,5084,""
24,21,Jurijs,Glikmanis,Male,8,3,"Labklājības partija",1,Rīga,4915,233,71,5077,""
25,14,Bruno,Bārs,Male,8,3,"Labklājības partija",1,Rīga,4915,242,92,5065,""
26,22,Midhats,Satdanovs,Male,8,3,"Labklājības partija",1,Rīga,4915,238,91,5062,""
27,19,Vilis,Bāliņš,Male,8,3,"Labklājības partija",1,Rīga,4915,228,89,5054,""
28,23,Arifs,Mageramovs,Male,8,3,"Labklājības partija",1,Rīga,4915,219,110,5024,""
1,1,Viktors,Kalnbērzs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,415,30,2609,""
2,24,Jurijs,Žuravļovs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,369,39,2554,""
3,4,Marika,Žuravļova,Female,8,3,"Labklājības partija",2,Vidzeme,2224,216,34,2406,""
4,23,Jānis,Bojārs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,222,40,2406,""
5,8,Vera,Zozuļa,Female,8,3,"Labklājības partija",2,Vidzeme,2224,182,36,2370,""
6,3,Aleksandrs,Bašarins,Male,8,3,"Labklājības partija",2,Vidzeme,2224,187,42,2369,""
7,6,Lelde,Vikmane,Female,8,3,"Labklājības partija",2,Vidzeme,2224,173,43,2354,""
8,25,Aina,Žuravļova,Female,8,3,"Labklājības partija",2,Vidzeme,2224,166,42,2348,""
9,2,Marija,Zatoka,Female,8,3,"Labklājības partija",2,Vidzeme,2224,159,39,2344,""
10,26,Maija,Kalnbērza,Female,8,3,"Labklājības partija",2,Vidzeme,2224,140,40,2324,""
11,13,Jānis,Kučinskis,Male,8,3,"Labklājības partija",2,Vidzeme,2224,132,36,2320,""
12,22,Marija,Černovska,Female,8,3,"Labklājības partija",2,Vidzeme,2224,128,33,2319,""
13,16,Sergejs,Jakimovičs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,132,40,2316,""
14,12,Gundars,Valdmanis,Male,8,3,"Labklājības partija",2,Vidzeme,2224,131,41,2314,""
15,10,Jevgēnijs,Krjukovs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,122,37,2309,""
16,7,Jānis,Polis,Male,8,3,"Labklājības partija",2,Vidzeme,2224,125,43,2306,""
17,19,Jevgeņija,Martinsone,Female,8,3,"Labklājības partija",2,Vidzeme,2224,113,31,2306,""
18,9,Nikolajs,Jaružnijs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,118,38,2304,""
19,21,Vladimirs,Ikusovs,Male,8,3,"Labklājības partija",2,Vidzeme,2224,116,39,2301,""
20,20,Grigorijs,Konoņenko,Male,8,3,"Labklājības partija",2,Vidzeme,2224,113,37,2300,""
21,5,Vilis,Bāliņš,Male,8,3,"Labklājības partija",2,Vidzeme,2224,113,38,2299,""
22,18,Helga,Tene,Female,8,3,"Labklājības partija",2,Vidzeme,2224,116,44,2296,""
23,14,Edgars,Ozoliņš,Male,8,3,"Labklājības partija",2,Vidzeme,2224,106,36,2294,""
24,11,Žanis,Priekulis,Male,8,3,"Labklājības partija",2,Vidzeme,2224,104,38,2290,""
25,17,Egils,Ziediņš,Male,8,3,"Labklājības partija",2,Vidzeme,2224,102,36,2290,""
26,15,Sergo,Bokučava,Male,8,3,"Labklājības partija",2,Vidzeme,2224,110,49,2285,""
1,4,Sergejs,Žuravļovs,Male,8,3,"Labklājības partija",3,Latgale,3487,834,78,4243,""
2,1,Eleonora,Kleščinska,Female,8,3,"Labklājības partija",3,Latgale,3487,854,103,4238,""
3,2,Viktors,Kalnbērzs,Male,8,3,"Labklājības partija",3,Latgale,3487,714,67,4134,""
